t,I
0.26515056,0.0994873
0.265057402,0.0966187
0.264964343,0.0970459
0.264871381,0.0994263
0.264778517,0.0957642
0.264685751,0.0987854
0.264593082,0.096344
0.264500511,0.0969849
0.264408036,0.0992432
0.264315659,0.0953979
0.264223378,0.0993347
0.264131194,0.0969238
0.264039106,0.0969849
0.263947114,0.0986023
0.263855219,0.09552
0.263763419,0.0987244
0.263671716,0.0960693
0.263580107,0.0961609
0.263488595,0.0979309
0.263397177,0.0950317
0.263305855,0.098877
0.263214627,0.0961609
0.263123494,0.0967712
0.263032456,0.0982361
0.262941513,0.09552
0.262850663,0.0986023
0.262759908,0.0960083
0.262669246,0.0957336
0.262578679,0.0985107
0.262488205,0.0951843
0.262397824,0.0986633
0.262307537,0.0958252
0.262217343,0.0967102
0.262127242,0.097229
0.262037233,0.0947266
0.261947318,0.0985413
0.261857494,0.0950317
0.261767764,0.0963745
0.261678125,0.0978088
0.261588578,0.0943298
0.261499124,0.0983887
0.26140976,0.0957031
0.261320489,0.0958862
0.261231309,0.0975037
0.26114222,0.0944214
0.261053222,0.0982056
0.260964315,0.0958252
0.260875499,0.0959778
0.260786774,0.0976868
0.260698139,0.0945435
0.260609594,0.0977173
0.26052114,0.0952759
0.260432775,0.0958862
0.2603445,0.0973206
0.260256315,0.0940857
0.26016822,0.0976563
0.260080214,0.0952454
0.259992297,0.0956726
0.25990447,0.0969849
0.259816731,0.0933838
0.259729081,0.0971069
0.25964152,0.0948181
0.259554047,0.0952454
0.259466662,0.0965576
0.259379366,0.0942078
0.259292158,0.097229
0.259205038,0.0948486
0.259118005,0.0952454
0.25903106,0.0965271
0.258944203,0.0935059
0.258857433,0.097168
0.25877075,0.0945129
0.258684154,0.0947876
0.258597645,0.0964355
0.258511222,0.0934448
0.258424887,0.0965576
0.258338637,0.0945129
0.258252474,0.0950928
0.258166398,0.096344
0.258080407,0.0932007
0.257994502,0.0968018
0.257908683,0.0940552
0.257822949,0.0949402
0.257737301,0.0960083
0.257651738,0.0936584
0.25756626,0.0962524
0.257480867,0.0940857
0.257395559,0.094574
0.257310336,0.0950928
0.257225198,0.0930481
0.257140144,0.0960388
0.257055174,0.0942688
0.256970288,0.0942993
0.256885487,0.0955505
0.256800769,0.0922546
0.256716135,0.096344
0.256631585,0.0937805
0.256547118,0.0942993
0.256462735,0.0953064
0.256378435,0.0926208
0.256294218,0.0956421
0.256210083,0.0932312
0.256126032,0.0945129
0.256042063,0.0950012
0.255958177,0.0922546
0.255874373,0.0960999
0.255790652,0.0930786
0.255707012,0.0939941
0.255623455,0.0954895
0.255539979,0.0926208
0.255456586,0.0956116
0.255373273,0.0928345
0.255290043,0.0935059
0.255206893,0.0948181
0.255123825,0.0924377
0.255040838,0.0958252
0.254957931,0.092041
0.254875106,0.0935974
0.254792361,0.0943909
0.254709697,0.0921021
0.254627113,0.0951843
0.254544609,0.0923462
0.254462186,0.0932007
0.254379843,0.094635
0.254297579,0.0917969
0.254215395,0.0953064
0.254133291,0.0928345
0.254051266,0.092926
0.253969321,0.0942688
0.253887455,0.09198
0.253805668,0.0944824
0.25372396,0.0924072
0.253642331,0.0932312
0.253560781,0.0942078
0.253479309,0.0919495
0.253397916,0.0947266
0.253316601,0.0925598
0.253235364,0.0927734
0.253154206,0.0944519
0.253073125,0.0914307
0.252992123,0.0942688
0.252911198,0.0917969
0.25283035,0.0925903
0.25274958,0.0941162
0.252668888,0.0914612
0.252588272,0.0952148
0.252507734,0.0918579
0.252427273,0.0926514
0.252346889,0.0937195
0.252266581,0.0914307
0.25218635,0.0942078
0.252106196,0.0920715
0.252026118,0.092804
0.251946116,0.0937805
0.25186619,0.0915833
0.251786341,0.0943909
0.251706567,0.0921326
0.251626869,0.0924377
0.251547247,0.0939636
0.2514677,0.091156
0.251388228,0.094574
0.251308832,0.0916748
0.251229511,0.0923157
0.251150266,0.0935669
0.251071095,0.0910645
0.250991999,0.0943604
0.250912977,0.0908508
0.25083403,0.0929871
0.250755158,0.09375
0.25067636,0.0920105
0.250597637,0.0946045
0.250518987,0.0917358
0.250440411,0.0923767
0.25036191,0.0935974
0.250283482,0.0909424
0.250205128,0.0941162
0.250126847,0.0914307
0.25004864,0.0918274
0.249970506,0.0930176
0.249892445,0.0902405
0.249814457,0.0934753
0.249736542,0.0913391
0.2496587,0.09198
0.249580931,0.0932312
0.249503235,0.0903625
0.249425611,0.0933838
0.249348059,0.0911255
0.24927058,0.0917358
0.249193173,0.0924072
0.249115838,0.0904236
0.249038575,0.0933838
0.248961384,0.0906677
0.248884264,0.0916138
0.248807216,0.0928345
0.24873024,0.090332
0.248653335,0.0933533
0.248576501,0.0906982
0.248499739,0.0917053
0.248423047,0.0926819
0.248346427,0.0900574
0.248269877,0.0932617
0.248193399,0.0899048
0.24811699,0.0914307
0.248040653,0.0916138
0.247964385,0.0891724
0.247888188,0.0928345
0.247812062,0.0899353
0.247736005,0.0914001
0.247660018,0.092041
0.247584101,0.0895386
0.247508254,0.092865
0.247432477,0.0898743
0.247356769,0.0917053
0.247281131,0.0917053
0.247205562,0.0901489
0.247130062,0.0930176
0.247054631,0.0897522
0.24697927,0.0906677
0.246903977,0.0916748
0.246828753,0.0889282
0.246753598,0.0922546
0.246678511,0.0900879
0.246603493,0.0908813
0.246528544,0.091095
0.246453662,0.0889893
0.246378849,0.0920105
0.246304104,0.0891724
0.246229427,0.091156
0.246154818,0.0915222
0.246080276,0.0882568
0.246005803,0.092865
0.245931396,0.089386
0.245857058,0.0906982
0.245782786,0.0913391
0.245708582,0.0883179
0.245634445,0.0919495
0.245560376,0.0888977
0.245486373,0.090332
0.245412437,0.0906677
0.245338568,0.0883789
0.245264765,0.0922852
0.245191029,0.0892029
0.245117359,0.0908813
0.245043756,0.0903015
0.244970219,0.0885315
0.244896749,0.0913696
0.244823344,0.0888672
0.244750005,0.0901794
0.244676732,0.0906372
0.244603525,0.0884705
0.244530384,0.0920715
0.244457308,0.0881348
0.244384298,0.0900574
0.244311353,0.090271
0.244238473,0.0880737
0.244165658,0.0915527
0.244092909,0.0888672
0.244020225,0.0904541
0.243947605,0.0906982
0.24387505,0.0879517
0.24380256,0.0914917
0.243730135,0.0881958
0.243657774,0.0901184
0.243585477,0.09021
0.243513245,0.0880127
0.243441077,0.0909729
0.243368973,0.087738
0.243296933,0.0892334
0.243224957,0.0901184
0.243153045,0.0880127
0.243081197,0.0903015
0.243009412,0.0877991
0.242937691,0.089325
0.242866034,0.0895996
0.242794439,0.0879822
0.242722908,0.091095
0.242651441,0.0876465
0.242580036,0.0887146
0.242508694,0.0891724
0.242437415,0.0873413
0.242366199,0.0906067
0.242295046,0.0872498
0.242223955,0.0888672
0.242152927,0.0892639
0.242081962,0.0873108
0.242011058,0.0901794
0.241940217,0.0878296
0.241869438,0.0892639
0.241798722,0.0891418
0.241728067,0.0868225
0.241657474,0.0905151
0.241586943,0.0870056
0.241516473,0.088623
0.241446066,0.0894165
0.24137572,0.0867004
0.241305435,0.090332
0.241235211,0.0871277
0.241165049,0.089325
0.241094948,0.0896912
0.241024909,0.0869141
0.24095493,0.0900574
0.240885012,0.0868835
0.240815155,0.088562
0.240745358,0.0891113
0.240675623,0.0871277
0.240605948,0.0898438
0.240536333,0.086792
0.240466779,0.0879517
0.240397285,0.0889282
0.240327851,0.0870972
0.240258478,0.0896606
0.240189164,0.0868225
0.24011991,0.0885925
0.240050717,0.0889893
0.239981583,0.0864563
0.239912508,0.0895081
0.239843494,0.0864868
0.239774539,0.0880432
0.239705643,0.0888062
0.239636807,0.0863647
0.23956803,0.089386
0.239499312,0.0864868
0.239430653,0.0884094
0.239362053,0.0885925
0.239293512,0.085907
0.23922503,0.0892639
0.239156607,0.0865479
0.239088243,0.0880737
0.239019937,0.0882874
0.238951689,0.085907
0.2388835,0.0895691
0.23881537,0.0861206
0.238747297,0.0877686
0.238679283,0.0884399
0.238611327,0.0862732
0.238543429,0.0888977
0.238475588,0.0863342
0.238407806,0.0878601
0.238340082,0.0882874
0.238272415,0.0860291
0.238204805,0.0890198
0.238137254,0.0863953
0.238069759,0.0875854
0.238002322,0.0873413
0.237934943,0.0855408
0.23786762,0.0885315
0.237800355,0.0855713
0.237733146,0.0879517
0.237665995,0.0880127
0.2375989,0.0851135
0.237531863,0.0891113
0.237464882,0.0852051
0.237397957,0.0874939
0.237331089,0.0875549
0.237264278,0.0856628
0.237197523,0.0887756
0.237130824,0.0861511
0.237064182,0.0874939
0.236997595,0.0881958
0.236931065,0.0856018
0.236864591,0.0885315
0.236798173,0.0855408
0.23673181,0.0872498
0.236665504,0.0879211
0.236599253,0.0852966
0.236533057,0.0882568
0.236466917,0.085144
0.236400833,0.0872803
0.236334804,0.0874329
0.23626883,0.085022
0.236202912,0.088623
0.236137048,0.0849915
0.23607124,0.0864563
0.236005487,0.0863342
0.235939788,0.0851746
0.235874145,0.0886536
0.235808556,0.0854187
0.235743022,0.0872498
0.235677542,0.0869446
0.235612117,0.0848389
0.235546747,0.0878601
0.23548143,0.0848999
0.235416168,0.086792
0.235350961,0.086731
0.235285807,0.0848083
0.235220708,0.0877075
0.235155663,0.0853271
0.235090671,0.086853
0.235025734,0.0860596
0.23496085,0.0846863
0.23489602,0.0872803
0.234831243,0.0848389
0.23476652,0.086731
0.234701851,0.0862427
0.234637235,0.0844116
0.234572672,0.0876465
0.234508163,0.0847473
0.234443707,0.0866394
0.234379303,0.0866394
0.234314953,0.0850525
0.234250656,0.0870972
0.234186412,0.0845337
0.234122221,0.0862122
0.234058082,0.086853
0.233993996,0.0839844
0.233929963,0.0875854
0.233865982,0.0845337
0.233802054,0.0866089
0.233738178,0.0866394
0.233674354,0.0841675
0.233610583,0.0874634
0.233546864,0.0844727
0.233483197,0.0856628
0.233419582,0.0858154
0.233356019,0.0842285
0.233292508,0.0873413
0.233229049,0.0836792
0.233165641,0.0857849
0.233102285,0.085968
0.233038981,0.0837708
0.232975728,0.0873108
0.232912527,0.0842896
0.232849377,0.0859985
0.232786279,0.0857239
0.232723232,0.0840454
0.232660236,0.086853
0.232597291,0.0838318
0.232534397,0.0860901
0.232471554,0.085968
0.232408762,0.0836182
0.232346021,0.0864258
0.232283331,0.0836792
0.232220692,0.085968
0.232158103,0.0853882
0.232095565,0.0835876
0.232033077,0.0866089
0.231970639,0.0838318
0.231908252,0.0855103
0.231845916,0.0858765
0.231783629,0.0838318
0.231721393,0.0865479
0.231659207,0.0835571
0.231597071,0.0859375
0.231534985,0.0854797
0.231472949,0.0839844
0.231410962,0.0861206
0.231349026,0.0839844
0.231287139,0.0857544
0.231225301,0.085907
0.231163514,0.0831604
0.231101776,0.0868835
0.231040087,0.0835266
0.230978447,0.0855713
0.230916857,0.085083
0.230855317,0.0835571
0.230793825,0.0860901
0.230732382,0.0831909
0.230670989,0.0857239
0.230609644,0.085144
0.230548349,0.0829468
0.230487102,0.0863342
0.230425904,0.0830994
0.230364755,0.0857849
0.230303654,0.0845337
0.230242602,0.0834961
0.230181599,0.0866699
0.230120644,0.0827942
0.230059737,0.0851746
0.229998879,0.0844727
0.229938069,0.0828552
0.229877307,0.0860291
0.229816594,0.0826721
0.229755928,0.0846558
0.229695311,0.0852356
0.229634741,0.08255
0.229574219,0.0853271
0.229513745,0.0829773
0.229453319,0.0845032
0.229392941,0.0848389
0.22933261,0.0828247
0.229272327,0.0852661
0.229212091,0.0833435
0.229151903,0.0849609
0.229091762,0.0845947
0.229031669,0.0827332
0.228971622,0.0854187
0.228911623,0.0826721
0.228851672,0.085083
0.228791767,0.0848694
0.228731909,0.0827026
0.228672098,0.0856323
0.228612334,0.0822449
0.228552617,0.085022
0.228492947,0.0839539
0.228433323,0.0827026
0.228373746,0.0855103
0.228314216,0.0822449
0.228254732,0.0844421
0.228195294,0.0845032
0.228135904,0.0830078
0.228076559,0.0854797
0.228017261,0.0819092
0.227958008,0.0846252
0.227898802,0.0839233
0.227839643,0.0823364
0.227780529,0.0853882
0.227721461,0.0819397
0.227662439,0.0845337
0.227603463,0.083374
0.227544533,0.0820923
0.227485648,0.0848999
0.22742681,0.0821533
0.227368017,0.084259
0.227309269,0.0837097
0.227250567,0.0823975
0.22719191,0.0851746
0.227133299,0.0819092
0.227074733,0.0845947
0.227016213,0.0838928
0.226957737,0.0820313
0.226899307,0.0847778
0.226840922,0.0819397
0.226782582,0.0838623
0.226724287,0.083374
0.226666037,0.0815125
0.226607832,0.0851746
0.226549671,0.081543
0.226491556,0.0839844
0.226433485,0.083374
0.226375458,0.0812073
0.226317477,0.0849304
0.22625954,0.0813599
0.226201647,0.0840454
0.226143798,0.0833435
0.226085995,0.0816345
0.226028235,0.0845947
0.22597052,0.0815735
0.225912848,0.0836182
0.225855221,0.0831909
0.225797638,0.082428
0.225740099,0.0848694
0.225682604,0.0811157
0.225625153,0.0834961
0.225567746,0.083252
0.225510382,0.081665
0.225453063,0.0845642
0.225395787,0.0812988
0.225338554,0.0837708
0.225281365,0.0834656
0.22522422,0.0809631
0.225167118,0.0842896
0.22511006,0.0815125
0.225053045,0.0838623
0.224996073,0.0828857
0.224939144,0.0814514
0.224882259,0.0844421
0.224825417,0.0809021
0.224768618,0.0829163
0.224711862,0.0834351
0.224655149,0.0809021
0.224598478,0.0844727
0.224541851,0.0810242
0.224485267,0.0829163
0.224428725,0.0827026
0.224372226,0.0811462
0.224315769,0.0838013
0.224259355,0.0808716
0.224202984,0.083374
0.224146655,0.0828247
0.224090369,0.0812073
0.224034125,0.084259
0.223977923,0.0809937
0.223921764,0.0829773
0.223865647,0.0826416
0.223809572,0.0809937
0.223753539,0.0837402
0.223697548,0.08078
0.223641599,0.0828552
0.223585693,0.0819092
0.223529828,0.0811157
0.223474005,0.0836182
0.223418223,0.0802612
0.223362484,0.0823364
0.223306786,0.0818481
0.22325113,0.080658
0.223195515,0.0836792
0.223139942,0.079895
0.223084411,0.0824585
0.22302892,0.0818787
0.222973472,0.0812378
0.222918064,0.0834351
0.222862698,0.0804749
0.222807373,0.082489
0.22275209,0.0822754
0.222696847,0.0804138
0.222641646,0.083374
0.222586485,0.0801697
0.222531366,0.0828247
0.222476287,0.0820313
0.22242125,0.0809326
0.222366253,0.0834656
0.222311297,0.0796814
0.222256381,0.0823975
0.222201507,0.0820618
0.222146673,0.0801086
0.222091879,0.083313
0.222037126,0.079834
0.221982414,0.0822144
0.221927742,0.0817261
0.22187311,0.0800171
0.221818519,0.0830383
0.221763968,0.0794678
0.221709457,0.0825806
0.221654986,0.0816345
0.221600556,0.0805054
0.221546165,0.0831604
0.221491815,0.0792542
0.221437504,0.0823975
0.221383234,0.0812988
0.221329003,0.0801392
0.221274812,0.0823059
0.221220661,0.0798035
0.22116655,0.0824585
0.221112479,0.0812378
0.221058447,0.0801086
0.221004454,0.0827332
0.220950501,0.0791931
0.220896588,0.0823364
0.220842714,0.0814209
0.22078888,0.0803223
0.220735085,0.0821838
0.220681329,0.0792847
0.220627612,0.0813599
0.220573935,0.0811768
0.220520297,0.0804443
0.220466698,0.0822144
0.220413138,0.079834
0.220359617,0.0822144
0.220306135,0.0813599
0.220252692,0.0801697
0.220199287,0.0827026
0.220145922,0.0789795
0.220092595,0.0814209
0.220039307,0.0809326
0.219986058,0.0798645
0.219932848,0.082428
0.219879676,0.0792847
0.219826542,0.0814819
0.219773447,0.080658
0.219720391,0.0794678
0.219667373,0.0825195
0.219614393,0.0791016
0.219561452,0.0811462
0.219508549,0.0812683
0.219455684,0.0794067
0.219402857,0.0826721
0.219350068,0.0791016
0.219297318,0.0816345
0.219244605,0.080719
0.219191931,0.0799255
0.219139294,0.0819397
0.219086696,0.0787964
0.219034135,0.0814819
0.218981612,0.0804138
0.218929127,0.0791931
0.218876679,0.0821838
0.21882427,0.078186
0.218771897,0.0813599
0.218719563,0.0805054
0.218667266,0.0792542
0.218615006,0.0817566
0.218562784,0.078186
0.218510599,0.081665
0.218458452,0.0803223
0.218406342,0.078949
0.218354269,0.0817566
0.218302234,0.0786438
0.218250235,0.0810547
0.218198274,0.0801086
0.21814635,0.0789795
0.218094463,0.0820007
0.218042613,0.0787964
0.2179908,0.0811462
0.217939024,0.0804749
0.217887285,0.078949
0.217835582,0.0821228
0.217783917,0.0780029
0.217732288,0.0806885
0.217680695,0.0800171
0.21762914,0.0792542
0.217577621,0.081543
0.217526139,0.0783081
0.217474693,0.0807495
0.217423283,0.0799866
0.21737191,0.0788574
0.217320574,0.0817871
0.217269274,0.0782471
0.21721801,0.0809326
0.217166782,0.0790405
0.217115591,0.0791016
0.217064436,0.0814514
0.217013317,0.078125
0.216962234,0.0812683
0.216911187,0.0797424
0.216860176,0.0783081
0.216809201,0.0809631
0.216758262,0.0773315
0.216707359,0.0809021
0.216656492,0.0795288
0.216605661,0.0786133
0.216554865,0.0812378
0.216504105,0.0779419
0.216453381,0.0807495
0.216402692,0.0792236
0.216352039,0.0789185
0.216301422,0.080658
0.21625084,0.0779419
0.216200293,0.0803528
0.216149782,0.0799255
0.216099306,0.0783386
0.216048866,0.0808716
0.215998461,0.0777893
0.215948091,0.0808411
0.215897757,0.0795593
0.215847457,0.0784912
0.215797193,0.0815735
0.215746964,0.0771179
0.21569677,0.0805664
0.215646611,0.0792542
0.215596487,0.0783386
0.215546397,0.0810242
0.215496343,0.0770264
0.215446324,0.0802002
0.215396339,0.0787659
0.215346389,0.0779419
0.215296474,0.0809631
0.215246594,0.0767517
0.215196748,0.0801086
0.215146937,0.078949
0.215097161,0.0780029
0.215047419,0.0802612
0.214997711,0.0765991
0.214948038,0.0802917
0.214898399,0.0783386
0.214848795,0.0777283
0.214799225,0.0811768
0.214749689,0.0765991
0.214700188,0.0803223
0.214650721,0.0785522
0.214601288,0.0777283
0.214551889,0.0804443
0.214502524,0.0765686
0.214453193,0.079895
0.214403897,0.0782776
0.214354634,0.0771179
0.214305405,0.0802002
0.21425621,0.0765076
0.214207049,0.0797119
0.214157922,0.0784912
0.214108829,0.0779419
0.214059769,0.0800171
0.214010743,0.0766602
0.213961751,0.0799561
0.213912792,0.0782166
0.213863867,0.0773621
0.213814976,0.0801697
0.213766118,0.0761719
0.213717293,0.0799255
0.213668502,0.078125
0.213619745,0.0769958
0.21357102,0.0801086
0.213522329,0.0759888
0.213473672,0.0795288
0.213425047,0.0779114
0.213376456,0.0774536
0.213327898,0.0792847
0.213279373,0.0761414
0.213230881,0.0798645
0.213182423,0.0777283
0.213133997,0.07724
0.213085604,0.0799255
0.213037244,0.0765991
0.212988917,0.0796204
0.212940623,0.0775757
0.212892362,0.0772705
0.212844134,0.0796814
0.212795938,0.0758362
0.212747775,0.0788879
0.212699645,0.0774841
0.212651548,0.0777283
0.212603483,0.0794067
0.21255545,0.0760803
0.21250745,0.0795593
0.212459483,0.077179
0.212411548,0.0765991
0.212363646,0.079071
0.212315776,0.0758667
0.212267938,0.0793457
0.212220133,0.0769653
0.21217236,0.077179
0.212124619,0.0794373
0.21207691,0.0757751
0.212029234,0.079071
0.21198159,0.0771484
0.211933977,0.0768738
0.211886397,0.0791626
0.211838849,0.0759888
0.211791333,0.0796509
0.211743849,0.077301
0.211696397,0.0764465
0.211648976,0.0793762
0.211601588,0.0757141
0.211554231,0.0786133
0.211506906,0.0769348
0.211459613,0.076416
0.211412352,0.0794373
0.211365122,0.0757751
0.211317924,0.0787964
0.211270758,0.0770874
0.211223623,0.0765991
0.211176519,0.0788879
0.211129447,0.0753784
0.211082407,0.0793457
0.211035398,0.0770569
0.21098842,0.0769348
0.210941474,0.0792236
0.210894559,0.0753174
0.210847676,0.0786438
0.210800823,0.0763245
0.210754002,0.0763855
0.210707212,0.0789795
0.210660453,0.0754395
0.210613725,0.0782166
0.210567029,0.076416
0.210520363,0.0759277
0.210473729,0.0789795
0.210427125,0.0749207
0.210380552,0.0788879
0.210334011,0.0763245
0.2102875,0.0758972
0.21024102,0.0786438
0.210194571,0.0755005
0.210148152,0.0786743
0.210101764,0.0765991
0.210055407,0.0757446
0.210009081,0.0782776
0.209962785,0.0749817
0.20991652,0.0780945
0.209870286,0.0765076
0.209824082,0.0760498
0.209777908,0.0783691
0.209731765,0.0746155
0.209685653,0.0786438
0.209639571,0.0760193
0.209593519,0.0757751
0.209547497,0.0779114
0.209501506,0.0745544
0.209455545,0.0780334
0.209409615,0.0760193
0.209363714,0.0757446
0.209317844,0.0782471
0.209272004,0.0747986
0.209226194,0.0780945
0.209180414,0.0759277
0.209134664,0.0764771
0.209088944,0.0775452
0.209043254,0.0750732
0.208997594,0.0780945
0.208951964,0.0757446
0.208906363,0.0757141
0.208860793,0.0776978
0.208815252,0.0750122
0.208769742,0.0777588
0.20872426,0.0754089
0.208678809,0.0758057
0.208633387,0.0783081
0.208587995,0.0752563
0.208542633,0.0779724
0.2084973,0.0757446
0.208451997,0.0760498
0.208406723,0.0776062
0.208361479,0.0749817
0.208316264,0.0776978
0.208271079,0.075592
0.208225923,0.0761719
0.208180796,0.0774536
0.208135699,0.0751953
0.20809063,0.0775452
0.208045592,0.0753479
0.208000582,0.0758667
0.207955602,0.0778198
0.207910651,0.0745544
0.207865729,0.0772705
0.207820836,0.0755005
0.207775972,0.0751953
0.207731137,0.0773926
0.207686331,0.074585
0.207641554,0.0777283
0.207596807,0.0757751
0.207552088,0.0758667
0.207507397,0.0777588
0.207462736,0.0744934
0.207418104,0.0773926
0.2073735,0.0752869
0.207328925,0.0748596
0.207284379,0.0769348
0.207239862,0.074646
0.207195373,0.0779114
0.207150913,0.0751343
0.207106482,0.0753784
0.207062079,0.0777893
0.207017704,0.0741272
0.206973359,0.0769958
0.206929041,0.0753174
0.206884752,0.0748901
0.206840492,0.0776062
0.20679626,0.0736389
0.206752056,0.0778198
0.206707881,0.0746155
0.206663734,0.0749817
0.206619615,0.0769043
0.206575524,0.0735474
0.206531462,0.0768433
0.206487428,0.0751038
0.206443422,0.0750732
0.206399444,0.0769958
0.206355494,0.0738525
0.206311572,0.0771179
0.206267679,0.0743408
0.206223813,0.0754089
0.206179975,0.0763245
0.206136165,0.0733032
0.206092384,0.0769348
0.20604863,0.0744629
0.206004903,0.0743408
0.205961205,0.0768433
0.205917535,0.0735779
0.205873892,0.0767212
0.205830277,0.0744019
0.20578669,0.074707
0.20574313,0.0766296
0.205699598,0.0736084
0.205656094,0.0766602
0.205612617,0.0741272
0.205569168,0.0746155
0.205525746,0.076416
0.205482352,0.0727539
0.205438985,0.0769348
0.205395646,0.0742188
0.205352334,0.0748596
0.20530905,0.0762024
0.205265793,0.0735474
0.205222563,0.0769653
0.205179361,0.0743408
0.205136185,0.0747986
0.205093038,0.0765381
0.205049917,0.0729675
0.205006823,0.0765686
0.204963757,0.0741272
0.204920718,0.0749512
0.204877706,0.0767212
0.204834721,0.0731812
0.204791763,0.076355
0.204748832,0.0743103
0.204705928,0.0742493
0.204663051,0.0766296
0.2046202,0.0730896
0.204577377,0.076355
0.204534581,0.0737915
0.204491811,0.0740967
0.204449069,0.0760193
0.204406353,0.0732117
0.204363664,0.0763855
0.204321001,0.0735779
0.204278366,0.074585
0.204235757,0.0758667
0.204193174,0.0726318
0.204150619,0.0765686
0.20410809,0.0739136
0.204065587,0.0741272
0.204023111,0.0755615
0.203980662,0.0727539
0.203938239,0.0761108
0.203895842,0.0735168
0.203853472,0.0741882
0.203811128,0.0757446
0.203768811,0.0725708
0.20372652,0.0764771
0.203684255,0.0739441
0.203642017,0.0742798
0.203599805,0.0758362
0.203557619,0.0722961
0.203515459,0.0764465
0.203473326,0.0737305
0.203431218,0.0745239
0.203389137,0.075531
0.203347082,0.0725403
0.203305053,0.0761719
0.20326305,0.0734863
0.203221073,0.0742493
0.203179122,0.075592
0.203137197,0.0725403
0.203095298,0.0761414
0.203053425,0.0733032
0.203011578,0.0744019
0.202969756,0.0755615
0.202927961,0.0730286
0.202886191,0.0766907
0.202844447,0.0732727
0.202802729,0.073822
0.202761037,0.0753784
0.20271937,0.0726929
0.202677729,0.0765686
0.202636113,0.0732117
0.202594524,0.0741577
0.202552959,0.0757141
0.202511421,0.0724487
0.202469908,0.0758667
0.20242842,0.0733032
0.202386958,0.0740662
0.202345521,0.0755005
0.20230411,0.0721436
0.202262724,0.0763245
0.202221364,0.0727234
0.202180029,0.0736389
0.202138719,0.0752869
0.202097435,0.0725708
0.202056176,0.0760498
0.202014942,0.0733337
0.201973734,0.0740051
0.20193255,0.0748596
0.201891392,0.0725403
0.201850259,0.0759277
0.201809151,0.0729675
0.201768068,0.0733337
0.201727011,0.0747375
0.201685978,0.0717468
0.20164497,0.0757446
0.201603988,0.0729065
0.20156303,0.0739136
0.201522097,0.0744324
0.20148119,0.0718384
0.201440307,0.0758057
0.201399449,0.0723572
0.201358616,0.073822
0.201317807,0.0752869
0.201277024,0.0715942
0.201236265,0.0755005
0.201195531,0.0730896
0.201154822,0.0737
0.201114137,0.0744324
0.201073477,0.0717773
0.201032842,0.0752869
0.200992232,0.0723572
0.200951646,0.0734863
0.200911084,0.0744019
0.200870547,0.071991
0.200830035,0.0756226
0.200789547,0.0718079
0.200749084,0.0731812
0.200708645,0.0745544
0.20066823,0.0716553
0.20062784,0.0750427
0.200587475,0.0726013
0.200547133,0.0735779
0.200506816,0.0743408
0.200466524,0.0717468
0.200426255,0.0754089
0.200386011,0.0716858
0.200345791,0.0737915
0.200305595,0.0747681
0.200265424,0.0714417
0.200225276,0.0753174
0.200185153,0.0719604
0.200145054,0.0735779
0.200104979,0.073761
0.200064928,0.0712891
0.200024901,0.0752258
0.199984898,0.0715637
0.199944919,0.0730896
0.199904964,0.0747375
0.199865033,0.0718994
0.199825126,0.0751648
0.199785243,0.0719299
0.199745383,0.0740051
0.199705548,0.0733032
0.199665736,0.0716248
0.199625948,0.0756226
0.199586184,0.0715942
0.199546444,0.0743713
0.199506727,0.0733032
0.199467034,0.072113
0.199427365,0.074585
0.199387719,0.0718384
0.199348097,0.0732727
0.199308499,0.0736084
0.199268924,0.0717773
0.199229373,0.0748291
0.199189846,0.0713806
0.199150341,0.0735779
0.199110861,0.073761
0.199071404,0.0715027
0.19903197,0.0745544
0.19899256,0.071991
0.198953173,0.0731506
0.198913809,0.0736389
0.198874469,0.0710754
0.198835152,0.0751343
0.198795859,0.0708618
0.198756589,0.0729675
0.198717342,0.0743713
0.198678118,0.071228
0.198638917,0.0751953
0.19859974,0.0715332
0.198560586,0.0733643
0.198521455,0.0733032
0.198482347,0.0710449
0.198443262,0.0744629
0.198404201,0.0712585
0.198365162,0.0732117
0.198326147,0.0732117
0.198287154,0.0708008
0.198248184,0.0747375
0.198209238,0.0714417
0.198170314,0.0727539
0.198131413,0.0723267
0.198092536,0.0713501
0.198053681,0.0743408
0.198014849,0.0708923
0.197976039,0.0731812
0.197937253,0.0734863
0.197898489,0.071106
0.197859748,0.0737305
0.19782103,0.0707397
0.197782335,0.0726624
0.197743662,0.0726624
0.197705012,0.0706787
0.197666384,0.0737915
0.197627779,0.0708008
0.197589197,0.0729065
0.197550638,0.0729065
0.197512101,0.0705566
0.197473586,0.0742493
0.197435094,0.0704956
0.197396625,0.0731506
0.197358178,0.0733643
0.197319753,0.0701904
0.197281351,0.0740356
0.197242971,0.0706787
0.197204614,0.0726624
0.197166279,0.0732422
0.197127967,0.0707397
0.197089676,0.0734863
0.197051409,0.0708923
0.197013163,0.0726013
0.196974939,0.0726318
0.196936738,0.0705566
0.196898559,0.0735779
0.196860403,0.0706482
0.196822268,0.0728149
0.196784156,0.0731812
0.196746065,0.0701294
0.196707997,0.0739136
0.196669951,0.0703125
0.196631927,0.0725708
0.196593925,0.071991
0.196555945,0.0702515
0.196517987,0.073761
0.196480051,0.0703735
0.196442137,0.0722046
0.196404245,0.0720215
0.196366375,0.0698853
0.196328527,0.0735168
0.1962907,0.0702209
0.196252896,0.0726929
0.196215113,0.0716858
