t1,V1,I1,t2,V2,I2
36.52377591,0.60043335,5.80444E-08,36.54879691,0.60043335,1.0968E-06
36.53377591,0.60043335,6.14929E-08,36.55879691,0.600494385,1.10016E-06
36.54377591,0.60043335,5.96924E-08,36.56879691,0.600463867,1.09863E-06
36.55377591,0.600402832,5.90515E-08,36.57879691,0.600494385,1.09772E-06
36.56377591,0.600463867,6.14319E-08,36.58879691,0.60043335,1.10107E-06
36.57377591,0.600402832,5.70374E-08,36.59879691,0.60043335,1.0968E-06
36.58377591,0.600463867,6.1615E-08,36.60879691,0.600494385,1.10016E-06
36.59377591,0.60043335,5.98145E-08,36.61879691,0.600402832,1.09802E-06
36.60377591,0.600372314,5.95703E-08,36.62879691,0.600402832,1.09741E-06
36.61377591,0.60043335,6.1554E-08,36.63879691,0.60043335,1.09985E-06
36.62377591,0.600463867,5.81055E-08,36.64879691,0.600402832,1.09619E-06
36.63377591,0.600463867,6.09741E-08,36.65879691,0.60043335,1.10016E-06
36.64377591,0.600372314,5.92651E-08,36.66879691,0.600463867,1.09772E-06
36.65377591,0.60043335,5.84412E-08,36.67879691,0.600494385,1.0965E-06
36.66377591,0.60043335,6.16455E-08,36.68879691,0.60043335,1.09955E-06
36.67377591,0.60043335,5.74646E-08,36.69879691,0.600402832,1.09589E-06
36.68377591,0.60043335,6.11877E-08,36.70879691,0.600402832,1.09924E-06
36.69377591,0.60043335,5.88074E-08,36.71879691,0.600372314,1.09833E-06
36.70377591,0.600402832,5.95398E-08,36.72879691,0.600372314,1.0965E-06
36.71377591,0.600402832,6.13708E-08,36.73879691,0.600494385,1.09955E-06
36.72377591,0.60043335,5.80444E-08,36.74879691,0.60043335,1.09558E-06
36.73377591,0.600402832,6.12183E-08,36.75879691,0.600463867,1.09924E-06
36.74377591,0.600372314,5.91736E-08,36.76879691,0.600372314,1.0968E-06
36.75377591,0.60043335,5.88074E-08,36.77879691,0.600402832,1.0965E-06
36.76377591,0.60043335,6.19507E-08,36.78879691,0.600494385,1.09894E-06
36.77377591,0.600402832,5.74036E-08,36.79879691,0.600463867,1.09528E-06
36.78377591,0.60043335,6.12183E-08,36.80879691,0.60043335,1.09863E-06
36.79377591,0.600402832,5.94788E-08,36.81879691,0.600463867,1.0968E-06
36.80377591,0.60043335,5.81055E-08,36.82879691,0.60043335,1.09558E-06
36.81377591,0.60043335,6.14929E-08,36.83879691,0.60043335,1.09863E-06
36.82377591,0.60043335,5.76477E-08,36.84879691,0.600402832,1.09467E-06
36.83377591,0.60043335,6.10046E-08,36.85879691,0.60043335,1.09772E-06
36.84377591,0.600463867,5.92957E-08,36.86879691,0.600402832,1.09619E-06
36.85377591,0.600372314,5.82886E-08,36.87879691,0.60043335,1.09589E-06
36.86377591,0.60043335,6.06689E-08,36.88879691,0.60043335,1.09802E-06
36.87377591,0.600463867,5.71899E-08,36.89879691,0.600402832,1.09406E-06
36.88377591,0.600494385,6.1554E-08,36.90879691,0.600402832,1.09772E-06
36.89377591,0.600402832,5.91736E-08,36.91879691,0.60043335,1.09619E-06
36.90377591,0.600463867,5.8075E-08,36.92879691,0.600463867,1.09497E-06
36.91377591,0.60043335,6.1615E-08,36.93879691,0.600463867,1.09802E-06
36.92377591,0.60043335,5.82886E-08,36.94879691,0.600402832,1.09375E-06
36.93377591,0.600463867,6.09436E-08,36.95879691,0.600402832,1.09741E-06
36.94377591,0.600372314,5.85938E-08,36.96879691,0.600463867,1.09589E-06
36.95377591,0.60043335,5.87158E-08,36.97879691,0.60043335,1.09497E-06
36.96377591,0.600463867,6.1554E-08,36.98879691,0.600372314,1.09772E-06
36.97377591,0.60043335,5.78308E-08,36.99879691,0.600402832,1.09314E-06
36.98377591,0.60043335,6.09436E-08,37.00879691,0.60043335,1.09741E-06
36.99377591,0.60043335,5.92957E-08,37.01879691,0.600372314,1.09528E-06
37.00377591,0.60043335,5.87158E-08,37.02879691,0.60043335,1.09406E-06
37.01377591,0.60043335,6.10352E-08,37.03879691,0.600402832,1.0968E-06
37.02377591,0.600402832,5.77087E-08,37.04879691,0.60043335,1.09344E-06
37.03377591,0.60043335,6.03943E-08,37.05879691,0.600463867,1.09619E-06
37.04377591,0.600463867,5.87463E-08,37.06879691,0.60043335,1.09558E-06
37.05377591,0.600463867,5.83191E-08,37.07879691,0.60043335,1.09436E-06
37.06377591,0.600372314,6.13403E-08,37.08879691,0.60043335,1.09711E-06
37.07377591,0.60043335,5.76782E-08,37.09879691,0.60043335,1.09314E-06
37.08377591,0.60043335,6.10352E-08,37.10879691,0.60043335,1.09619E-06
37.09377591,0.60043335,5.87463E-08,37.11879691,0.600402832,1.09436E-06
37.10377591,0.600372314,5.84106E-08,37.12879691,0.600372314,1.09406E-06
37.11377591,0.600402832,6.12488E-08,37.13879691,0.600463867,1.0965E-06
37.12377591,0.600463867,5.70374E-08,37.14879691,0.60043335,1.09253E-06
37.13377591,0.600402832,6.10962E-08,37.15879691,0.600402832,1.09589E-06
37.14377591,0.600463867,5.85327E-08,37.16879691,0.60043335,1.09497E-06
37.15377591,0.60043335,5.87158E-08,37.17879691,0.600402832,1.09283E-06
37.16377591,0.60043335,6.10962E-08,37.18879691,0.60043335,1.09619E-06
37.17377591,0.60043335,5.7373E-08,37.19879691,0.60043335,1.09222E-06
37.18377591,0.600402832,6.10962E-08,37.20879691,0.60043335,1.09619E-06
37.19377591,0.600463867,5.87463E-08,37.21879691,0.600463867,1.09436E-06
37.20377591,0.60043335,5.85632E-08,37.22879691,0.600463867,1.09283E-06
37.21377591,0.600463867,6.10962E-08,37.23879691,0.600402832,1.09558E-06
37.22377591,0.600372314,5.75562E-08,37.24879691,0.600372314,1.09131E-06
37.23377591,0.600463867,6.09741E-08,37.25879691,0.600402832,1.09528E-06
37.24377591,0.600463867,5.85938E-08,37.26879691,0.60043335,1.09344E-06
37.25377591,0.60043335,5.85632E-08,37.27879691,0.600372314,1.09283E-06
37.26377591,0.600463867,6.11572E-08,37.28879691,0.60043335,1.09558E-06
37.27377591,0.600402832,5.76172E-08,37.29879691,0.60043335,1.09161E-06
37.28377591,0.60043335,6.073E-08,37.30879691,0.600463867,1.09497E-06
37.29377591,0.60043335,5.85327E-08,37.31879691,0.600463867,1.09375E-06
37.30377591,0.60043335,5.85022E-08,37.32879691,0.60043335,1.09253E-06
37.31377591,0.600402832,6.08521E-08,37.33879691,0.60043335,1.09528E-06
37.32377591,0.600372314,5.69153E-08,37.34879691,0.600524902,1.0907E-06
37.33377591,0.600463867,6.04858E-08,37.35879691,0.600463867,1.09467E-06
37.34377591,0.600463867,5.87158E-08,37.36879691,0.60043335,1.09253E-06
37.35377591,0.60043335,5.84106E-08,37.37879691,0.600402832,1.09161E-06
37.36377591,0.60043335,6.08521E-08,37.38879691,0.600402832,1.09467E-06
37.37377591,0.600463867,5.68848E-08,37.39879691,0.600372314,1.091E-06
37.38377591,0.600463867,6.0791E-08,37.40879691,0.600463867,1.09467E-06
37.39377591,0.600402832,5.83191E-08,37.41879691,0.60043335,1.09283E-06
37.40377591,0.60043335,5.86548E-08,37.42879691,0.600402832,1.091E-06
37.41377591,0.600402832,6.09436E-08,37.43879691,0.600402832,1.09406E-06
37.42377591,0.600372314,5.67627E-08,37.44879691,0.60043335,1.09009E-06
37.43377591,0.60043335,6.08521E-08,37.45879691,0.60043335,1.09406E-06
37.44377591,0.60043335,5.82886E-08,37.46879691,0.600402832,1.09192E-06
37.45377591,0.60043335,5.84106E-08,37.47879691,0.600463867,1.09131E-06
37.46377591,0.600402832,6.11877E-08,37.48879691,0.60043335,1.09497E-06
37.47377591,0.600402832,5.76172E-08,37.49879691,0.600463867,1.08978E-06
37.48377591,0.600463867,6.06079E-08,37.50879691,0.60043335,1.09314E-06
37.49377591,0.60043335,5.81665E-08,37.51879691,0.600463867,1.09192E-06
37.50377591,0.60043335,5.86243E-08,37.52879691,0.60043335,1.091E-06
37.51377591,0.60043335,6.03943E-08,37.53879691,0.600402832,1.09375E-06
37.52377591,0.60043335,5.73425E-08,37.54879691,0.600494385,1.08978E-06
37.53377591,0.600463867,6.07605E-08,37.55879691,0.600463867,1.09253E-06
37.54377591,0.600402832,5.91431E-08,37.56879691,0.600463867,1.091E-06
37.55377591,0.600463867,5.80139E-08,37.57879691,0.600463867,1.09039E-06
37.56377591,0.600402832,6.05774E-08,37.58879691,0.600463867,1.09314E-06
37.57377591,0.600372314,5.70984E-08,37.59879691,0.60043335,1.08948E-06
37.58377591,0.60043335,6.04248E-08,37.60879691,0.600372314,1.09222E-06
37.59377591,0.600463867,5.84106E-08,37.61879691,0.600494385,1.09131E-06
37.60377591,0.60043335,5.79834E-08,37.6287969,0.600524902,1.08978E-06
37.61377591,0.600463867,6.09436E-08,37.6387969,0.600463867,1.09253E-06
37.62377591,0.60043335,5.70679E-08,37.6487969,0.600372314,1.08856E-06
37.6337759,0.60043335,6.01807E-08,37.6587969,0.60043335,1.09253E-06
37.6437759,0.60043335,5.82581E-08,37.6687969,0.600494385,1.0907E-06
37.6537759,0.600463867,5.7373E-08,37.6787969,0.60043335,1.08978E-06
37.6637759,0.60043335,6.05774E-08,37.6887969,0.600494385,1.09253E-06
37.6737759,0.60043335,5.67017E-08,37.6987969,0.60043335,1.08856E-06
37.6837759,0.600402832,6.04858E-08,37.7087969,0.600402832,1.09192E-06
37.6937759,0.60043335,5.8136E-08,37.7187969,0.60043335,1.09039E-06
37.7037759,0.60043335,5.82275E-08,37.7287969,0.600463867,1.08978E-06
37.7137759,0.600402832,6.04248E-08,37.7387969,0.600463867,1.09192E-06
37.7237759,0.600402832,5.68237E-08,37.7487969,0.600372314,1.08826E-06
37.7337759,0.600372314,6.03027E-08,37.7587969,0.600402832,1.09161E-06
37.7437759,0.60043335,5.84717E-08,37.7687969,0.60043335,1.08978E-06
37.7537759,0.600463867,5.81055E-08,37.7787969,0.600463867,1.08917E-06
37.7637759,0.600402832,6.05469E-08,37.7887969,0.600463867,1.09192E-06
37.7737759,0.600372314,5.7251E-08,37.7987969,0.600402832,1.08765E-06
37.7837759,0.600463867,6.00281E-08,37.8087969,0.600463867,1.09161E-06
37.7937759,0.600402832,5.79529E-08,37.8187969,0.60043335,1.08917E-06
37.8037759,0.60043335,5.85632E-08,37.8287969,0.600463867,1.08856E-06
37.8137759,0.60043335,6.09741E-08,37.8387969,0.60043335,1.09131E-06
37.8237759,0.600402832,5.68542E-08,37.8487969,0.600372314,1.08765E-06
37.8337759,0.60043335,6.03943E-08,37.8587969,0.600463867,1.0907E-06
37.8437759,0.600402832,5.84106E-08,37.8687969,0.600463867,1.08917E-06
37.8537759,0.60043335,5.80444E-08,37.8787969,0.600463867,1.08826E-06
37.8637759,0.600463867,6.06995E-08,37.8887969,0.600463867,1.091E-06
37.8737759,0.600463867,5.70374E-08,37.8987969,0.600463867,1.08734E-06
37.8837759,0.600341797,6.00891E-08,37.9087969,0.600372314,1.0907E-06
37.8937759,0.600372314,5.88989E-08,37.9187969,0.60043335,1.08856E-06
37.9037759,0.600372314,5.75562E-08,37.9287969,0.600372314,1.08765E-06
37.9137759,0.600402832,6.01807E-08,37.9387969,0.600402832,1.0907E-06
37.9237759,0.600402832,5.67932E-08,37.9487969,0.600402832,1.08704E-06
37.9337759,0.60043335,6.02722E-08,37.9587969,0.60043335,1.09039E-06
37.9437759,0.600463867,5.84412E-08,37.9687969,0.600402832,1.08856E-06
37.9537759,0.60043335,5.76477E-08,37.9787969,0.600494385,1.08704E-06
37.9637759,0.600463867,6.01501E-08,37.9887969,0.60043335,1.09009E-06
37.9737759,0.600463867,5.70984E-08,37.9987969,0.60043335,1.08612E-06
37.9837759,0.600494385,5.98145E-08,38.0087969,0.600463867,1.08978E-06
37.9937759,0.600402832,5.77393E-08,38.0187969,0.600402832,1.08765E-06
38.0037759,0.600402832,5.7251E-08,38.0287969,0.600402832,1.08734E-06
38.0137759,0.600463867,5.98755E-08,38.0387969,0.600402832,1.08978E-06
38.0237759,0.600463867,5.74341E-08,38.0487969,0.600372314,1.08582E-06
38.0337759,0.60043335,6.01196E-08,38.0587969,0.600372314,1.08948E-06
38.0437759,0.60043335,5.78918E-08,38.0687969,0.600372314,1.08795E-06
38.0537759,0.600463867,5.75256E-08,38.0787969,0.60043335,1.08643E-06
38.0637759,0.600463867,6.04248E-08,38.0887969,0.600372314,1.08978E-06
38.0737759,0.60043335,5.66406E-08,38.0987969,0.600402832,1.08551E-06
38.0837759,0.600524902,5.97839E-08,38.1087969,0.60043335,1.08856E-06
38.0937759,0.60043335,5.78003E-08,38.1187969,0.60043335,1.08765E-06
38.1037759,0.60043335,5.78613E-08,38.1287969,0.60043335,1.08643E-06
38.1137759,0.600463867,5.98145E-08,38.1387969,0.60043335,1.08978E-06
38.1237759,0.600463867,5.6488E-08,38.1487969,0.600463867,1.08582E-06
38.1337759,0.60043335,6.05774E-08,38.1587969,0.600463867,1.08826E-06
38.1437759,0.60043335,5.77698E-08,38.1687969,0.60043335,1.08643E-06
38.1537759,0.600402832,5.76172E-08,38.1787969,0.600463867,1.08612E-06
38.1637759,0.600402832,5.9967E-08,38.1887969,0.600402832,1.08917E-06
38.1737759,0.60043335,5.67322E-08,38.1987969,0.600402832,1.0849E-06
38.1837759,0.600494385,5.9845E-08,38.2087969,0.600372314,1.08887E-06
38.1937759,0.60043335,5.77393E-08,38.2187969,0.600463867,1.08643E-06
38.2037759,0.600402832,5.77698E-08,38.2287969,0.600402832,1.08521E-06
38.2137759,0.600524902,6.03333E-08,38.2387969,0.600402832,1.08856E-06
38.2237759,0.600463867,5.67932E-08,38.2487969,0.600402832,1.08429E-06
38.2337759,0.60043335,5.98145E-08,38.2587969,0.600402832,1.08734E-06
38.2437759,0.60043335,5.78003E-08,38.2687969,0.600402832,1.08612E-06
38.2537759,0.600463867,5.76477E-08,38.2787969,0.600463867,1.0849E-06
38.2637759,0.60043335,6.01807E-08,38.2887969,0.60043335,1.08826E-06
38.2737759,0.600402832,5.6366E-08,38.2987969,0.600402832,1.08398E-06
38.2837759,0.60043335,5.95398E-08,38.3087969,0.600463867,1.08765E-06
38.2937759,0.60043335,5.75562E-08,38.3187969,0.60043335,1.08582E-06
38.3037759,0.60043335,5.68542E-08,38.3287969,0.600463867,1.0849E-06
38.3137759,0.60043335,5.97229E-08,38.3387969,0.60043335,1.08795E-06
38.3237759,0.60043335,5.62134E-08,38.3487969,0.60043335,1.08368E-06
38.3337759,0.600402832,5.94788E-08,38.3587969,0.600372314,1.08734E-06
38.3437759,0.600402832,5.75562E-08,38.3687969,0.600402832,1.08551E-06
38.3537759,0.600372314,5.76477E-08,38.3787969,0.600372314,1.0849E-06
38.3637759,0.600494385,5.97534E-08,38.3887969,0.600402832,1.08765E-06
38.3737759,0.600402832,5.65186E-08,38.3987969,0.60043335,1.08337E-06
38.3837759,0.60043335,6.02722E-08,38.4087969,0.60043335,1.08704E-06
38.3937759,0.60043335,5.75562E-08,38.4187969,0.600402832,1.08551E-06
38.4037759,0.60043335,5.80444E-08,38.4287969,0.600494385,1.08459E-06
38.4137759,0.600372314,5.98145E-08,38.4387969,0.600494385,1.08673E-06
38.4237759,0.60043335,5.65796E-08,38.4487969,0.600463867,1.08307E-06
38.4337759,0.60043335,6.00281E-08,38.4587969,0.600372314,1.08704E-06
38.4437759,0.600402832,5.75867E-08,38.4687969,0.600402832,1.08521E-06
38.4537759,0.600402832,5.82581E-08,38.4787969,0.600463867,1.08398E-06
38.4637759,0.600402832,5.96924E-08,38.4887969,0.600463867,1.08673E-06
38.4737759,0.60055542,5.63965E-08,38.4987969,0.600402832,1.08276E-06
38.4837759,0.600372314,5.98145E-08,38.5087969,0.600463867,1.08612E-06
38.4937759,0.600463867,5.70374E-08,38.5187969,0.600463867,1.0849E-06
38.5037759,0.600463867,5.73425E-08,38.5287969,0.60043335,1.08368E-06
38.5137759,0.600372314,5.95703E-08,38.5387969,0.60043335,1.08612E-06
38.5237759,0.600463867,5.65491E-08,38.5487969,0.600494385,1.08246E-06
38.5337759,0.600463867,5.9845E-08,38.5587969,0.600463867,1.08551E-06
38.5437759,0.600341797,5.67322E-08,38.5687969,0.60043335,1.08429E-06
38.5537759,0.600463867,5.74341E-08,38.5787969,0.600463867,1.08337E-06
38.5637759,0.600402832,5.97229E-08,38.5887969,0.600494385,1.08673E-06
38.5737759,0.60043335,5.60913E-08,38.5987969,0.60043335,1.08246E-06
38.5837759,0.600372314,6.00281E-08,38.6087969,0.600463867,1.08551E-06
38.5937759,0.600402832,5.80444E-08,38.6187969,0.60043335,1.08307E-06
38.6037759,0.600463867,5.72205E-08,38.6287969,0.600402832,1.08337E-06
38.6137759,0.60043335,5.96924E-08,38.6387969,0.60043335,1.08521E-06
38.6237759,0.60043335,5.70679E-08,38.6487969,0.600402832,1.08154E-06
38.6337759,0.600463867,6.01501E-08,38.6587969,0.60043335,1.08521E-06
38.6437759,0.600463867,5.72205E-08,38.6687969,0.600494385,1.08307E-06
38.6537759,0.60043335,5.78003E-08,38.6787969,0.600463867,1.08246E-06
38.6637759,0.60043335,5.93262E-08,38.6887969,0.600402832,1.08551E-06
38.6737759,0.600402832,5.63965E-08,38.6987969,0.600402832,1.08124E-06
38.6837759,0.600402832,6.01196E-08,38.7087969,0.600372314,1.08551E-06
38.6937759,0.60043335,5.73425E-08,38.7187969,0.60043335,1.08368E-06
38.7037759,0.600463867,5.74036E-08,38.7287969,0.60043335,1.08246E-06
38.7137759,0.600463867,5.90515E-08,38.7387969,0.60043335,1.08551E-06
38.7237759,0.60043335,5.67322E-08,38.7487969,0.60043335,1.08032E-06
38.7337759,0.600463867,5.95703E-08,38.7587969,0.600402832,1.0849E-06
38.7437759,0.600463867,5.70068E-08,38.7687969,0.600372314,1.08276E-06
38.7537759,0.600463867,5.74951E-08,38.7787969,0.600463867,1.08215E-06
38.7637759,0.60043335,5.95093E-08,38.7887969,0.600402832,1.08459E-06
38.7737759,0.600402832,5.63354E-08,38.7987969,0.600402832,1.08093E-06
38.7837759,0.60043335,6.06384E-08,38.8087969,0.600463867,1.08429E-06
38.7937759,0.600463867,5.74951E-08,38.8187969,0.60043335,1.08246E-06
38.8037759,0.600463867,5.70679E-08,38.8287969,0.600341797,1.08185E-06
38.8137759,0.60043335,5.89905E-08,38.8387969,0.60043335,1.08429E-06
38.8237759,0.600494385,5.60303E-08,38.8487969,0.600341797,1.08063E-06
38.8337759,0.60043335,6.03943E-08,38.8587969,0.600372314,1.08368E-06
38.8437759,0.600402832,5.67322E-08,38.8687969,0.600341797,1.08185E-06
38.8537759,0.60043335,5.76172E-08,38.8787969,0.600463867,1.08154E-06
38.8637759,0.600494385,5.96924E-08,38.8887969,0.60043335,1.08429E-06
38.8737759,0.60043335,5.59998E-08,38.8987969,0.600494385,1.08002E-06
38.8837759,0.600463867,5.95703E-08,38.9087969,0.600463867,1.08337E-06
38.8937759,0.60043335,5.74036E-08,38.9187969,0.60043335,1.08215E-06
38.9037759,0.600402832,5.74341E-08,38.9287969,0.600402832,1.08093E-06
38.9137759,0.600463867,5.92041E-08,38.9387969,0.600402832,1.08398E-06
38.9237759,0.60043335,5.58472E-08,38.9487969,0.600372314,1.08002E-06
38.9337759,0.600402832,5.93567E-08,38.9587969,0.600402832,1.08276E-06
38.9437759,0.60043335,5.70984E-08,38.9687969,0.600372314,1.08154E-06
38.9537759,0.60043335,5.72815E-08,38.9787969,0.600402832,1.08093E-06
38.9637759,0.60043335,5.9021E-08,38.9887969,0.600402832,1.08368E-06
38.9737759,0.600402832,5.57251E-08,38.9987969,0.60043335,1.07971E-06
38.9837759,0.600402832,5.96008E-08,39.0087969,0.600463867,1.08337E-06
38.9937759,0.600402832,5.73425E-08,39.0187969,0.60043335,1.08124E-06
39.0037759,0.600372314,5.71899E-08,39.0287969,0.600402832,1.08002E-06
39.0137759,0.60043335,5.92346E-08,39.0387969,0.600463867,1.08307E-06
39.0237759,0.600402832,5.6427E-08,39.0487969,0.600402832,1.0791E-06
39.0337759,0.600402832,5.93262E-08,39.0587969,0.600341797,1.08246E-06
39.0437759,0.600494385,5.61829E-08,39.0687969,0.60043335,1.08032E-06
39.0537759,0.60043335,5.67017E-08,39.0787969,0.60043335,1.08002E-06
39.0637759,0.600372314,5.89905E-08,39.0887969,0.60043335,1.08215E-06
39.0737759,0.60043335,5.58472E-08,39.0987969,0.600463867,1.0788E-06
39.0837759,0.600402832,5.93262E-08,39.1087969,0.600402832,1.08246E-06
39.0937759,0.600463867,5.74036E-08,39.1187969,0.60043335,1.08032E-06
39.1037759,0.600494385,5.7312E-08,39.1287969,0.60043335,1.0791E-06
39.1137759,0.600402832,5.88379E-08,39.1387969,0.600463867,1.08215E-06
39.1237759,0.60043335,5.63354E-08,39.1487969,0.60043335,1.0788E-06
39.1337759,0.60043335,5.98145E-08,39.1587969,0.600372314,1.08185E-06
39.1437759,0.60043335,5.68848E-08,39.1687969,0.600494385,1.08032E-06
39.1537759,0.60043335,5.74036E-08,39.1787969,0.60043335,1.0791E-06
39.1637759,0.600402832,5.89294E-08,39.1887969,0.600402832,1.08185E-06
39.1737759,0.600402832,5.59082E-08,39.1987969,0.60043335,1.07758E-06
39.1837759,0.600494385,5.93262E-08,39.2087969,0.60043335,1.08154E-06
39.1937759,0.600372314,5.69763E-08,39.2187969,0.600402832,1.07971E-06
39.2037759,0.600463867,5.70374E-08,39.2287969,0.600402832,1.0791E-06
39.2137759,0.60043335,5.93262E-08,39.2387969,0.600463867,1.08185E-06
39.2237759,0.60043335,5.48706E-08,39.2487969,0.60043335,1.07819E-06
39.2337759,0.600402832,5.95398E-08,39.2587969,0.60043335,1.08093E-06
39.2437759,0.60043335,5.66406E-08,39.2687969,0.60043335,1.0791E-06
39.2537759,0.60043335,5.75867E-08,39.2787969,0.600372314,1.07849E-06
39.2637759,0.600463867,5.86243E-08,39.2887969,0.600402832,1.08154E-06
39.2737759,0.60043335,5.57251E-08,39.2987969,0.600463867,1.07758E-06
39.2837759,0.600463867,5.97534E-08,39.3087969,0.60043335,1.08032E-06
39.2937759,0.60043335,5.65491E-08,39.3187969,0.600402832,1.07849E-06
39.3037759,0.60043335,5.7373E-08,39.3287969,0.600402832,1.07788E-06
39.3137759,0.60043335,5.89905E-08,39.3387969,0.60043335,1.08124E-06
39.3237759,0.600463867,5.55725E-08,39.3487969,0.60043335,1.07666E-06
39.3337759,0.600463867,5.89905E-08,39.3587969,0.60043335,1.08002E-06
39.3437759,0.60043335,5.62744E-08,39.3687969,0.600402832,1.0788E-06
39.3537759,0.60043335,5.72205E-08,39.3787969,0.600311279,1.07819E-06
39.3637759,0.600402832,5.86243E-08,39.3887969,0.600402832,1.08063E-06
39.3737759,0.600463867,5.55725E-08,39.3987969,0.600402832,1.07697E-06
39.3837759,0.600402832,5.91125E-08,39.4087969,0.600463867,1.07971E-06
39.3937759,0.600463867,5.66101E-08,39.4187969,0.600402832,1.07819E-06
39.4037759,0.60043335,5.67017E-08,39.4287969,0.600402832,1.07758E-06
39.4137759,0.600372314,5.83496E-08,39.4387969,0.600402832,1.08063E-06
39.4237759,0.60043335,5.5542E-08,39.4487969,0.600463867,1.07605E-06
39.4337759,0.600402832,5.92346E-08,39.4587969,0.600402832,1.07971E-06
39.4437759,0.600402832,5.6427E-08,39.4687969,0.60043335,1.07819E-06
39.4537759,0.600402832,5.70374E-08,39.4787969,0.60043335,1.07727E-06
39.4637759,0.600463867,5.85022E-08,39.4887969,0.600402832,1.07941E-06
39.4737759,0.600402832,5.55115E-08,39.4987969,0.60043335,1.07574E-06
39.4837759,0.600402832,5.91431E-08,39.5087969,0.600463867,1.07941E-06
39.4937759,0.600463867,5.67322E-08,39.5187969,0.60043335,1.07758E-06
39.5037759,0.600463867,5.70984E-08,39.5287969,0.60043335,1.07697E-06
39.5137759,0.600463867,5.84106E-08,39.5387969,0.600402832,1.07971E-06
39.5237759,0.600494385,5.57556E-08,39.5487969,0.600372314,1.07544E-06
39.5337759,0.600402832,5.97839E-08,39.5587969,0.600402832,1.0788E-06
39.5437759,0.600463867,5.67627E-08,39.5687969,0.600402832,1.07727E-06
39.5537759,0.600494385,5.74036E-08,39.5787969,0.600463867,1.07605E-06
39.5637759,0.600494385,5.84717E-08,39.5887969,0.600463867,1.08002E-06
39.5737759,0.60043335,5.53894E-08,39.5987969,0.600372314,1.07513E-06
39.5837759,0.600463867,5.96313E-08,39.6087969,0.600402832,1.0788E-06
39.5937759,0.600463867,5.71899E-08,39.6187969,0.600463867,1.07697E-06
39.6037759,0.60043335,5.7373E-08,39.6287969,0.600463867,1.07635E-06
39.6137759,0.60043335,5.87463E-08,39.6387969,0.600402832,1.0791E-06
39.6237759,0.600402832,5.5481E-08,39.6487969,0.600524902,1.07544E-06
39.6337759,0.60043335,5.96313E-08,39.6587969,0.60043335,1.07819E-06
39.6437759,0.600402832,5.65796E-08,39.6687969,0.600402832,1.07666E-06
39.6537759,0.600463867,5.7312E-08,39.6787969,0.600463867,1.07513E-06
39.6637759,0.600463867,5.88684E-08,39.6887969,0.600463867,1.07788E-06
39.6737759,0.60043335,5.49927E-08,39.6987969,0.600463867,1.07452E-06
39.6837759,0.600402832,5.896E-08,39.7087969,0.600402832,1.07819E-06
39.6937759,0.600463867,5.67932E-08,39.7187969,0.600463867,1.07666E-06
39.7037759,0.600494385,5.7312E-08,39.7287969,0.600463867,1.07544E-06
39.7137759,0.600463867,5.79834E-08,39.7387969,0.60043335,1.07819E-06
39.7237759,0.600372314,5.56946E-08,39.7487969,0.600463867,1.07391E-06
39.7337759,0.600463867,5.9082E-08,39.7587969,0.600463867,1.07819E-06
39.7437759,0.60043335,5.62439E-08,39.7687969,0.600463867,1.07635E-06
39.7537759,0.600402832,5.6488E-08,39.7787969,0.600402832,1.07574E-06
39.7637759,0.600402832,5.8136E-08,39.7887969,0.600372314,1.07819E-06
39.7737759,0.600402832,5.48706E-08,39.7987969,0.60043335,1.07391E-06
39.7837759,0.600372314,5.88379E-08,39.8087969,0.600463867,1.07819E-06
39.7937759,0.600402832,5.65491E-08,39.8187969,0.600463867,1.07574E-06
39.8037759,0.600463867,5.69458E-08,39.8287969,0.60043335,1.07483E-06
39.8137759,0.600494385,5.81055E-08,39.8387969,0.600402832,1.07788E-06
39.8237759,0.60043335,5.49622E-08,39.8487969,0.600402832,1.07391E-06
39.8337759,0.600494385,5.95398E-08,39.8587969,0.600463867,1.07727E-06
39.8437759,0.600402832,5.59387E-08,39.8687969,0.600402832,1.07513E-06
39.8537759,0.60043335,5.66711E-08,39.8787969,0.60043335,1.07513E-06
39.8637759,0.60043335,5.86243E-08,39.8887969,0.60043335,1.07697E-06
39.8737759,0.600494385,5.51758E-08,39.8987969,0.60043335,1.0733E-06
39.8837759,0.600402832,5.92651E-08,39.9087969,0.600402832,1.07727E-06
39.8937759,0.600402832,5.59998E-08,39.9187969,0.60043335,1.07513E-06
39.9037759,0.600372314,5.69153E-08,39.9287969,0.600494385,1.07452E-06
39.9137759,0.600463867,5.79834E-08,39.9387969,0.600402832,1.07727E-06
39.9237759,0.600463867,5.52063E-08,39.9487969,0.60043335,1.07269E-06
39.9337759,0.60043335,5.89905E-08,39.9587969,0.60043335,1.07697E-06
39.9437759,0.600494385,5.59998E-08,39.9687969,0.60043335,1.07483E-06
39.9537759,0.60043335,5.71899E-08,39.9787969,0.60043335,1.07422E-06
39.9637759,0.600494385,5.80139E-08,39.9887969,0.60043335,1.07697E-06
39.9737759,0.600463867,5.52063E-08,39.9987969,0.60043335,1.073E-06
39.9837759,0.600463867,5.87463E-08,40.0087969,0.600402832,1.07697E-06
39.9937759,0.60043335,5.59998E-08,40.0187969,0.600494385,1.07391E-06
40.0037759,0.600463867,5.73425E-08,40.0287969,0.600402832,1.07391E-06
