t,I
0.184274916,1.16425
0.184243636,1.16699
0.184212373,1.16547
0.184181125,1.16425
0.184149894,1.16699
0.184118678,1.16364
0.184087478,1.16577
0.184056294,1.16547
0.184025126,1.16333
0.183993973,1.16638
0.183962837,1.16333
0.183931716,1.16547
0.183900611,1.16455
0.183869522,1.16272
0.183838449,1.16547
0.183807391,1.16211
0.183776349,1.16394
0.183745323,1.16425
0.183714312,1.1618
0.183683317,1.16547
0.183652338,1.16119
0.183621375,1.16394
0.183590427,1.16302
0.183559495,1.16089
0.183528578,1.16455
0.183497677,1.16058
0.183466792,1.16364
0.183435922,1.16241
0.183405068,1.16119
0.18337423,1.16425
0.183343407,1.15967
0.183312599,1.16272
0.183281807,1.16241
0.183251031,1.16058
0.18322027,1.16302
0.183189524,1.15936
0.183158794,1.16211
0.18312808,1.1615
0.183097381,1.15997
0.183066697,1.16333
0.183036029,1.15967
0.183005376,1.1618
0.182974738,1.1615
0.182944116,1.15906
0.18291351,1.16241
0.182882918,1.15784
0.182852342,1.1615
0.182821782,1.16089
0.182791236,1.15845
0.182760706,1.16211
0.182730192,1.15814
0.182699692,1.16089
0.182669208,1.16028
0.182638739,1.15753
0.182608285,1.1615
0.182577847,1.15784
0.182547424,1.16028
0.182517015,1.15967
0.182486623,1.15723
0.182456245,1.16089
0.182425882,1.15662
0.182395535,1.16028
0.182365203,1.15906
0.182334886,1.15692
0.182304584,1.16028
0.182274297,1.15692
0.182244025,1.15906
0.182213768,1.15845
0.182183527,1.15662
0.1821533,1.15997
0.182123089,1.15601
0.182092892,1.15814
0.182062711,1.15784
0.182032544,1.15631
0.182002393,1.15936
0.181972256,1.1554
0.181942134,1.15784
0.181912028,1.15692
0.181881936,1.15509
0.181851859,1.15875
0.181821797,1.15509
0.181791751,1.15784
0.181761719,1.15692
0.181731701,1.15448
0.181701699,1.15814
0.181671712,1.15448
0.181641739,1.15662
0.181611781,1.15601
0.181581838,1.15448
0.18155191,1.15692
0.181521997,1.15326
0.181492098,1.15601
0.181462214,1.15509
0.181432345,1.15356
0.181402491,1.15723
0.181372651,1.15326
0.181342827,1.1554
0.181313016,1.15509
0.181283221,1.15295
0.18125344,1.15631
0.181223674,1.15234
0.181193923,1.15479
0.181164186,1.15417
0.181134464,1.15295
0.181104756,1.15662
0.181075063,1.15143
0.181045385,1.15448
0.181015721,1.15356
0.180986072,1.15234
0.180956438,1.1557
0.180926818,1.15143
0.180897212,1.15448
0.180867621,1.15387
0.180838045,1.15143
0.180808483,1.15509
0.180778935,1.1499
0.180749402,1.15265
0.180719884,1.15356
0.18069038,1.15082
0.18066089,1.15387
0.180631415,1.15051
0.180601954,1.15295
0.180572508,1.15204
0.180543076,1.15021
0.180513659,1.15356
0.180484255,1.14929
0.180454867,1.15234
0.180425492,1.15143
0.180396132,1.1496
0.180366786,1.15265
0.180337455,1.14929
0.180308138,1.15143
0.180278835,1.15173
0.180249546,1.1496
0.180220272,1.15265
0.180191012,1.14868
0.180161766,1.15112
0.180132534,1.15051
0.180103317,1.14899
0.180074114,1.15173
0.180044925,1.14777
0.18001575,1.15051
0.17998659,1.15021
0.179957443,1.14777
0.179928311,1.15143
0.179899193,1.14807
0.179870089,1.15051
0.179840999,1.1496
0.179811923,1.14746
0.179782862,1.15112
0.179753814,1.14685
0.179724781,1.14929
0.179695761,1.14899
0.179666756,1.14716
0.179637765,1.15021
0.179608787,1.14685
0.179579824,1.14899
0.179550875,1.14807
0.179521939,1.14624
0.179493018,1.14929
0.179464111,1.14594
0.179435218,1.14838
0.179406338,1.14807
0.179377473,1.14655
0.179348621,1.14929
0.179319783,1.14532
0.17929096,1.14807
0.17926215,1.14716
0.179233354,1.14563
0.179204572,1.14899
0.179175804,1.14502
0.179147049,1.14746
0.179118309,1.14685
0.179089582,1.14502
0.179060869,1.14807
0.17903217,1.14471
0.179003485,1.14716
0.178974814,1.14624
0.178946156,1.14471
0.178917512,1.14807
0.178888882,1.14349
0.178860265,1.14685
0.178831663,1.14502
0.178803074,1.14441
0.178774498,1.14716
0.178745937,1.1441
0.178717389,1.14624
0.178688854,1.14532
0.178660334,1.1441
0.178631827,1.14685
0.178603334,1.14288
0.178574854,1.14624
0.178546388,1.14471
0.178517936,1.14319
0.178489497,1.14594
0.178461071,1.14197
0.17843266,1.14563
0.178404262,1.1441
0.178375877,1.14227
0.178347506,1.14532
0.178319149,1.14166
0.178290805,1.14471
0.178262474,1.1441
0.178234157,1.14166
0.178205854,1.14532
0.178177564,1.14166
0.178149287,1.14441
0.178121024,1.14349
0.178092775,1.14197
0.178064539,1.14502
0.178036316,1.14075
0.178008107,1.1441
0.177979911,1.14258
0.177951728,1.14105
0.177923559,1.14441
0.177895403,1.14044
0.177867261,1.14319
0.177839132,1.14166
0.177811016,1.14105
0.177782914,1.1441
0.177754825,1.13983
0.177726749,1.14227
0.177698686,1.14197
0.177670637,1.14044
0.177642601,1.14319
0.177614579,1.13953
0.177586569,1.14197
0.177558573,1.14136
0.17753059,1.13983
0.177502621,1.14319
0.177474664,1.13892
0.177446721,1.14227
0.177418791,1.14075
0.177390874,1.13953
0.177362971,1.14227
0.17733508,1.13861
0.177307203,1.14105
0.177279339,1.13983
0.177251487,1.13953
0.177223649,1.14166
0.177195825,1.13831
0.177168013,1.14075
0.177140214,1.13983
0.177112429,1.13831
0.177084656,1.14136
0.177056897,1.13708
0.17702915,1.13983
0.177001417,1.13922
0.176973697,1.1377
0.176945989,1.14136
0.176918295,1.13708
0.176890614,1.14014
0.176862946,1.13861
0.17683529,1.13708
0.176807648,1.14014
0.176780018,1.13617
0.176752402,1.13922
0.176724799,1.138
0.176697208,1.13678
0.17666963,1.14014
0.176642066,1.13617
0.176614514,1.13831
0.176586975,1.1377
0.176559449,1.13647
0.176531935,1.13922
0.176504435,1.13525
0.176476948,1.138
0.176449473,1.13708
0.176422011,1.13617
0.176394562,1.13892
0.176367126,1.13464
0.176339702,1.13739
0.176312292,1.13708
0.176284894,1.13525
0.176257509,1.138
0.176230136,1.13434
0.176202777,1.13678
0.17617543,1.13617
0.176148096,1.13525
0.176120775,1.1377
0.176093466,1.13373
0.17606617,1.13617
0.176038887,1.13556
0.176011616,1.13373
0.175984358,1.13708
0.175957113,1.13342
0.17592988,1.13617
0.17590266,1.13464
0.175875453,1.13434
0.175848258,1.13586
0.175821076,1.13281
0.175793906,1.13556
0.175766749,1.13373
0.175739605,1.13281
0.175712473,1.13556
0.175685354,1.1322
0.175658247,1.13403
0.175631153,1.13312
0.175604072,1.1322
0.175577003,1.13525
0.175549946,1.13159
0.175522902,1.13464
0.17549587,1.13342
0.175468851,1.1322
0.175441845,1.13464
0.175414851,1.13159
0.175387869,1.13403
0.1753609,1.13281
0.175333943,1.1322
0.175306999,1.13464
0.175280067,1.13098
0.175253147,1.13403
0.17522624,1.13312
0.175199345,1.13098
0.175172463,1.13525
0.175145593,1.13068
0.175118735,1.13373
0.17509189,1.13159
0.175065057,1.13129
0.175038236,1.13342
0.175011428,1.12976
0.174984632,1.13251
0.174957848,1.13159
0.174931077,1.13037
0.174904318,1.13373
0.174877571,1.12946
0.174850837,1.13251
0.174824114,1.13098
0.174797404,1.13007
0.174770707,1.13281
0.174744021,1.12976
0.174717348,1.13159
0.174690687,1.13068
0.174664038,1.12976
0.174637401,1.1322
0.174610776,1.12915
0.174584164,1.13129
0.174557564,1.13068
0.174530976,1.12915
0.1745044,1.1319
0.174477836,1.12793
0.174451284,1.13098
0.174424745,1.12976
0.174398217,1.12885
0.174371702,1.13159
0.174345199,1.12762
0.174318708,1.13037
0.174292228,1.12946
0.174265761,1.12854
0.174239306,1.13129
0.174212864,1.12762
0.174186433,1.13037
0.174160014,1.12854
0.174133607,1.12793
0.174107212,1.13068
0.174080829,1.12701
0.174054458,1.13037
0.174028099,1.12823
0.174001753,1.12793
0.173975418,1.13007
0.173949095,1.12579
0.173922784,1.12885
0.173896485,1.12823
0.173870197,1.1264
0.173843922,1.12885
0.173817659,1.12549
0.173791407,1.12854
0.173765168,1.12762
0.17373894,1.1264
0.173712724,1.12854
0.17368652,1.12518
0.173660328,1.12762
0.173634148,1.12671
0.17360798,1.12518
0.173581823,1.12885
0.173555678,1.12518
0.173529545,1.12762
0.173503424,1.1264
0.173477315,1.12488
0.173451217,1.12793
0.173425131,1.12549
0.173399057,1.12701
0.173372995,1.1261
0.173346945,1.12427
0.173320906,1.12762
0.173294879,1.12366
0.173268863,1.12701
0.17324286,1.12579
0.173216868,1.12488
0.173190888,1.12701
0.173164919,1.12335
0.173138962,1.12701
0.173113017,1.12518
0.173087084,1.12457
0.173061162,1.1261
0.173035251,1.12335
0.173009353,1.12549
0.172983466,1.12457
0.172957591,1.12335
0.172931727,1.1261
0.172905875,1.12305
0.172880034,1.12549
0.172854205,1.12396
0.172828388,1.12274
0.172802582,1.12671
0.172776788,1.12244
0.172751005,1.12488
0.172725234,1.12335
0.172699474,1.12183
0.172673726,1.12488
0.172647989,1.12213
0.172622264,1.12396
0.17259655,1.12366
0.172570848,1.12213
0.172545158,1.12488
0.172519478,1.12152
0.172493811,1.12427
0.172468154,1.12305
0.17244251,1.12183
0.172416876,1.12488
0.172391254,1.12091
0.172365644,1.12366
0.172340045,1.12213
0.172314457,1.12152
0.172288881,1.12396
0.172263316,1.1203
0.172237762,1.12366
0.17221222,1.12244
0.172186689,1.12122
0.172161169,1.12396
0.172135661,1.11969
0.172110164,1.12274
0.172084679,1.12152
0.172059205,1.1203
0.172033742,1.12335
0.17200829,1.11938
0.17198285,1.12274
0.171957421,1.12091
0.171932003,1.11969
0.171906597,1.12244
0.171881202,1.11877
0.171855818,1.12152
0.171830445,1.12091
0.171805084,1.11938
0.171779733,1.12213
0.171754394,1.11877
0.171729067,1.12183
0.17170375,1.11969
0.171678445,1.11877
0.17165315,1.12213
0.171627867,1.11847
0.171602595,1.12122
0.171577335,1.12
0.171552085,1.11877
0.171526847,1.12152
0.171501619,1.11847
0.171476403,1.12091
0.171451198,1.11938
0.171426004,1.11786
0.171400822,1.12122
0.17137565,1.11755
0.171350489,1.12
0.17132534,1.11908
0.171300201,1.11816
0.171275074,1.1203
0.171249957,1.11664
0.171224852,1.11969
0.171199758,1.11847
0.171174674,1.11755
0.171149602,1.1203
0.171124541,1.11633
0.171099491,1.11969
0.171074452,1.11755
0.171049423,1.11633
0.171024406,1.11969
0.1709994,1.11603
0.170974404,1.11938
0.17094942,1.11786
0.170924447,1.11633
0.170899484,1.11877
0.170874533,1.11572
0.170849592,1.11877
0.170824662,1.11755
0.170799744,1.11664
0.170774836,1.11908
0.170749939,1.11511
0.170725053,1.11847
0.170700177,1.11633
0.170675313,1.11603
0.17065046,1.11847
0.170625617,1.11511
0.170600785,1.11816
0.170575964,1.11572
0.170551154,1.11542
0.170526355,1.11786
0.170501566,1.1145
0.170476789,1.11755
0.170452022,1.11572
0.170427266,1.11511
0.170402521,1.11786
0.170377786,1.1145
0.170353062,1.11664
0.170328349,1.11572
0.170303647,1.1145
0.170278956,1.11694
0.170254275,1.11298
0.170229605,1.11664
0.170204945,1.11481
0.170180297,1.1145
0.170155659,1.11603
0.170131032,1.11298
0.170106415,1.11572
0.170081809,1.1145
0.170057214,1.11328
0.17003263,1.11603
0.170008056,1.11267
0.169983493,1.11603
0.16995894,1.1142
0.169934398,1.11328
0.169909867,1.11572
0.169885346,1.11267
0.169860836,1.11511
0.169836337,1.11359
0.169811848,1.11328
0.16978737,1.11542
0.169762902,1.11176
0.169738445,1.1145
0.169713999,1.11267
0.169689563,1.11237
0.169665137,1.11542
0.169640723,1.11145
0.169616318,1.1145
0.169591924,1.11298
0.169567541,1.11176
0.169543168,1.1142
0.169518806,1.11084
0.169494454,1.1142
0.169470113,1.11237
0.169445782,1.11176
0.169421462,1.1142
0.169397152,1.11053
0.169372853,1.11328
0.169348564,1.11206
0.169324286,1.11115
0.169300018,1.11328
0.16927576,1.10992
0.169251513,1.11328
0.169227276,1.11176
0.16920305,1.11053
0.169178834,1.11359
0.169154628,1.10962
0.169130433,1.11298
0.169106248,1.11145
0.169082074,1.11053
0.16905791,1.11328
0.169033756,1.10901
0.169009613,1.11267
0.16898548,1.11084
0.168961357,1.10992
0.168937245,1.11267
0.168913143,1.1087
0.168889051,1.11237
0.16886497,1.11053
0.168840899,1.10931
0.168816838,1.11206
0.168792787,1.10901
0.168768747,1.11176
0.168744717,1.11023
0.168720697,1.10931
0.168696688,1.11145
0.168672689,1.1084
0.1686487,1.11053
0.168624721,1.10962
0.168600752,1.1087
0.168576794,1.11176
0.168552846,1.10748
0.168528908,1.11115
0.168504981,1.10901
0.168481063,1.10779
0.168457156,1.11084
0.168433259,1.10718
0.168409372,1.10962
0.168385495,1.1087
0.168361628,1.10809
0.168337772,1.11053
0.168313925,1.10657
0.168290089,1.10992
0.168266263,1.10809
0.168242447,1.10718
0.168218641,1.10992
0.168194845,1.10626
0.168171059,1.10962
0.168147284,1.10809
0.168123518,1.10748
0.168099763,1.11023
0.168076017,1.10596
0.168052282,1.10931
0.168028557,1.10748
0.168004842,1.10657
0.167981136,1.10962
0.167957441,1.10474
0.167933756,1.10901
0.167910081,1.10718
0.167886416,1.10687
0.167862761,1.10901
0.167839116,1.10504
0.167815481,1.1084
0.167791855,1.10718
0.16776824,1.10596
0.167744635,1.1084
0.16772104,1.10474
0.167697455,1.10809
0.167673879,1.10596
0.167650314,1.10596
0.167626758,1.10809
0.167603213,1.10382
0.167579677,1.10809
0.167556152,1.10565
0.167532636,1.10474
0.16750913,1.10809
0.167485634,1.10413
0.167462148,1.10687
0.167438671,1.10535
0.167415205,1.10443
0.167391749,1.10687
0.167368302,1.10443
0.167344865,1.10657
0.167321438,1.10443
0.167298021,1.10382
0.167274614,1.10687
0.167251216,1.10321
0.167227829,1.10565
0.167204451,1.10474
0.167181083,1.10352
0.167157724,1.10657
0.167134376,1.10291
0.167111037,1.10596
0.167087708,1.10443
0.167064389,1.10413
0.16704108,1.10565
0.16701778,1.10199
0.16699449,1.10565
0.16697121,1.10382
0.16694794,1.10291
0.166924679,1.10565
0.166901428,1.10168
0.166878187,1.10535
0.166854955,1.10321
0.166831734,1.1026
0.166808521,1.10474
0.166785319,1.10168
0.166762126,1.10474
0.166738943,1.10321
0.16671577,1.10229
0.166692606,1.10474
0.166669452,1.10107
0.166646307,1.10413
0.166623172,1.10321
0.166600047,1.10229
0.166576932,1.10504
0.166553826,1.10046
0.166530729,1.10382
0.166507642,1.10352
0.166484565,1.10199
0.166461498,1.10443
0.16643844,1.09985
0.166415391,1.10352
0.166392353,1.10199
0.166369323,1.10138
0.166346304,1.10413
0.166323293,1.09985
0.166300293,1.10352
0.166277302,1.10138
0.16625432,1.10077
0.166231348,1.10321
0.166208386,1.09955
0.166185433,1.10291
0.166162489,1.10107
0.166139555,1.10016
0.166116631,1.10352
0.166093716,1.09894
0.16607081,1.1026
0.166047914,1.10046
0.166025028,1.10016
0.166002151,1.10229
0.165979283,1.09894
0.165956425,1.10138
0.165933576,1.10077
0.165910737,1.09955
0.165887907,1.10199
0.165865086,1.09863
0.165842275,1.10199
0.165819474,1.10046
0.165796682,1.09955
0.165773899,1.10168
0.165751125,1.09802
0.165728361,1.10168
0.165705606,1.09955
0.165682861,1.09894
0.165660125,1.10229
0.165637399,1.09802
0.165614681,1.10077
0.165591973,1.10016
0.165569275,1.09833
0.165546586,1.10199
0.165523906,1.09711
0.165501235,1.10046
0.165478574,1.09894
0.165455922,1.09741
0.165433279,1.10077
0.165410646,1.0968
0.165388022,1.10016
0.165365407,1.09863
0.165342801,1.09772
0.165320205,1.10107
0.165297618,1.0968
0.16527504,1.10016
0.165252472,1.09802
0.165229912,1.09741
0.165207362,1.09985
0.165184822,1.09619
0.16516229,1.10016
0.165139768,1.09772
0.165117255,1.0965
0.165094751,1.09955
0.165072256,1.09589
0.16504977,1.09924
0.165027294,1.09833
0.165004827,1.0965
0.164982369,1.09955
0.16495992,1.09558
0.16493748,1.09924
0.16491505,1.0968
0.164892628,1.0965
0.164870216,1.09894
0.164847813,1.09528
0.164825419,1.09863
0.164803034,1.0968
0.164780658,1.09558
0.164758292,1.09863
0.164735934,1.09467
0.164713586,1.09772
0.164691247,1.09619
0.164668916,1.09589
0.164646595,1.09802
0.164624283,1.09406
0.16460198,1.09772
0.164579686,1.09619
0.164557401,1.09497
0.164535125,1.09802
0.164512859,1.09375
0.164490601,1.09741
0.164468352,1.09589
0.164446113,1.09497
0.164423882,1.09772
0.16440166,1.09314
0.164379448,1.09741
0.164357244,1.09528
0.164335049,1.09406
0.164312864,1.0968
0.164290687,1.09344
0.164268519,1.09619
0.16424636,1.09558
0.164224211,1.09436
0.16420207,1.09711
0.164179938,1.09314
0.164157815,1.09619
0.164135701,1.09436
0.164113596,1.09406
0.1640915,1.0965
0.164069413,1.09253
0.164047334,1.09589
0.164025265,1.09497
0.164003205,1.09283
0.163981153,1.09619
0.16395911,1.09222
0.163937076,1.09619
0.163915052,1.09436
0.163893036,1.09283
0.163871028,1.09558
0.16384903,1.09131
0.163827041,1.09528
0.16380506,1.09344
0.163783088,1.09283
0.163761125,1.09558
0.163739171,1.09161
0.163717226,1.09497
0.16369529,1.09375
0.163673362,1.09253
0.163651443,1.09528
0.163629533,1.0907
0.163607632,1.09467
0.16358574,1.09253
0.163563856,1.09161
0.163541981,1.09467
0.163520115,1.091
0.163498258,1.09467
0.163476409,1.09283
0.16345457,1.091
0.163432738,1.09406
0.163410916,1.09009
0.163389103,1.09406
0.163367298,1.09192
0.163345502,1.09131
0.163323714,1.09497
0.163301936,1.08978
0.163280166,1.09314
0.163258405,1.09192
0.163236652,1.091
0.163214908,1.09375
0.163193173,1.08978
0.163171447,1.09253
0.163149729,1.091
0.16312802,1.09039
0.163106319,1.09314
0.163084627,1.08948
0.163062944,1.09222
0.16304127,1.09131
0.163019604,1.08978
0.162997947,1.09253
0.162976298,1.08856
0.162954658,1.09253
0.162933027,1.0907
0.162911404,1.08978
0.16288979,1.09253
0.162868184,1.08856
0.162846587,1.09192
0.162824999,1.09039
0.162803419,1.08978
0.162781848,1.09192
0.162760285,1.08826
0.162738731,1.09161
0.162717186,1.08978
0.162695649,1.08917
0.16267412,1.09192
0.162652601,1.08765
0.162631089,1.09161
0.162609587,1.08917
0.162588092,1.08856
0.162566607,1.09131
0.162545129,1.08765
0.162523661,1.0907
0.1625022,1.08917
0.162480749,1.08826
0.162459306,1.091
0.162437871,1.08734
0.162416445,1.0907
0.162395027,1.08856
0.162373618,1.08765
0.162352217,1.0907
0.162330824,1.08704
0.16230944,1.09039
0.162288065,1.08856
0.162266698,1.08704
0.162245339,1.09009
0.162223989,1.08612
0.162202647,1.08978
0.162181314,1.08765
0.162159989,1.08734
0.162138673,1.08978
0.162117365,1.08582
0.162096065,1.08948
0.162074774,1.08795
0.162053491,1.08643
0.162032216,1.08978
0.16201095,1.08551
0.161989692,1.08856
0.161968443,1.08765
0.161947202,1.08643
0.161925969,1.08978
0.161904745,1.08582
0.161883529,1.08826
0.161862321,1.08643
0.161841122,1.08612
0.161819931,1.08917
0.161798748,1.0849
0.161777574,1.08887
0.161756408,1.08643
0.16173525,1.08521
0.161714101,1.08856
0.16169296,1.08429
0.161671827,1.08734
0.161650702,1.08612
0.161629586,1.0849
0.161608478,1.08826
0.161587378,1.08398
0.161566287,1.08765
0.161545203,1.08582
0.161524128,1.0849
0.161503062,1.08795
0.161482003,1.08368
0.161460953,1.08734
0.161439911,1.08551
0.161418877,1.0849
0.161397852,1.08765
0.161376834,1.08337
0.161355825,1.08704
0.161334824,1.08551
0.161313831,1.08459
0.161292847,1.08673
0.16127187,1.08307
0.161250902,1.08704
0.161229942,1.08521
0.16120899,1.08398
0.161188047,1.08673
0.161167111,1.08276
0.161146184,1.08612
0.161125264,1.0849
0.161104353,1.08368
0.16108345,1.08612
0.161062556,1.08246
0.161041669,1.08551
0.16102079,1.08429
0.16099992,1.08337
0.160979058,1.08673
0.160958203,1.08246
0.160937357,1.08551
0.160916519,1.08307
0.160895689,1.08337
0.160874868,1.08521
0.160854054,1.08154
0.160833248,1.08521
0.160812451,1.08307
0.160791661,1.08246
0.16077088,1.08551
0.160750106,1.08124
0.160729341,1.08551
0.160708583,1.08368
0.160687834,1.08246
0.160667093,1.08551
0.16064636,1.08032
0.160625634,1.0849
0.160604917,1.08276
0.160584208,1.08215
0.160563507,1.08459
0.160542814,1.08093
0.160522129,1.08429
0.160501452,1.08246
0.160480782,1.08185
0.160460121,1.08429
0.160439468,1.08063
0.160418823,1.08368
0.160398185,1.08185
0.160377556,1.08154
0.160356935,1.08429
0.160336321,1.08002
0.160315716,1.08337
0.160295118,1.08215
0.160274529,1.08093
0.160253947,1.08398
0.160233374,1.08002
0.160212808,1.08276
0.16019225,1.08154
0.1601717,1.08093
0.160151158,1.08368
0.160130624,1.07971
0.160110097,1.08337
0.160089579,1.08124
0.160069069,1.08002
0.160048566,1.08307
0.160028071,1.0791
0.160007584,1.08246
0.159987106,1.08032
0.159966634,1.08002
0.159946171,1.08215
0.159925716,1.0788
0.159905268,1.08246
0.159884828,1.08032
0.159864397,1.0791
0.159843972,1.08215
0.159823556,1.0788
0.159803148,1.08185
0.159782747,1.08032
0.159762354,1.0791
0.159741969,1.08185
0.159721592,1.07758
0.159701223,1.08154
0.159680861,1.07971
0.159660508,1.0791
0.159640162,1.08185
0.159619823,1.07819
0.159599493,1.08093
0.15957917,1.0791
0.159558855,1.07849
0.159538548,1.08154
0.159518249,1.07758
0.159497957,1.08032
0.159477673,1.07849
0.159457397,1.07788
0.159437128,1.08124
0.159416867,1.07666
0.159396614,1.08002
0.159376369,1.0788
0.159356131,1.07819
0.159335902,1.08063
0.159315679,1.07697
0.159295465,1.07971
0.159275258,1.07819
0.159255059,1.07758
0.159234868,1.08063
0.159214684,1.07605
0.159194508,1.07971
0.159174339,1.07819
0.159154179,1.07727
0.159134025,1.07941
0.15911388,1.07574
0.159093742,1.07941
0.159073612,1.07758
0.15905349,1.07697
0.159033375,1.07971
0.159013267,1.07544
0.158993168,1.0788
0.158973076,1.07727
0.158952991,1.07605
0.158932915,1.08002
0.158912846,1.07513
0.158892784,1.0788
0.15887273,1.07697
0.158852684,1.07635
0.158832645,1.0791
0.158812614,1.07544
0.15879259,1.07819
0.158772574,1.07666
0.158752565,1.07513
0.158732565,1.07788
0.158712571,1.07452
0.158692585,1.07819
0.158672607,1.07666
0.158652636,1.07544
0.158632673,1.07819
0.158612718,1.07391
0.158592769,1.07819
0.158572829,1.07635
0.158552896,1.07574
0.15853297,1.07819
0.158513052,1.07391
0.158493142,1.07819
0.158473238,1.07574
0.158453343,1.07483
0.158433455,1.07788
0.158413574,1.07391
0.158393701,1.07727
0.158373836,1.07513
0.158353977,1.07513
0.158334127,1.07697
0.158314284,1.0733
0.158294448,1.07727
0.158274619,1.07513
0.158254799,1.07452
0.158234985,1.07727
0.158215179,1.07269
0.158195381,1.07697
0.15817559,1.07483
0.158155806,1.07422
0.15813603,1.07697
0.158116261,1.073
0.158096499,1.07697
0.158076745,1.07391
0.158056999,1.07391
0.15803726,1.07635
0.158017528,1.07269
0.157997803,1.07574
0.157978086,1.07422
0.157958377,1.07361
0.157938674,1.07666
0.157918979,1.07208
0.157899292,1.07574
0.157879612,1.07391
0.157859939,1.073
0.157840273,1.07605
0.157820615,1.07208
0.157800964,1.07574
0.157781321,1.07361
0.157761685,1.073
0.157742056,1.07574
0.157722435,1.07147
0.15770282,1.07483
0.157683214,1.07391
0.157663614,1.07269
0.157644022,1.07574
0.157624437,1.07147
0.157604859,1.07513
0.157585289,1.0733
0.157565726,1.07239
0.15754617,1.07483
0.157526622,1.07056
0.157507081,1.07483
0.157487547,1.07239
0.15746802,1.07178
0.157448501,1.07452
0.157428989,1.07025
0.157409484,1.07391
0.157389986,1.07239
0.157370496,1.07147
0.157351012,1.07422
0.157331537,1.06964
0.157312068,1.07391
0.157292606,1.07147
0.157273152,1.07056
0.157253705,1.0733
0.157234265,1.07025
0.157214833,1.07361
0.157195407,1.07178
0.157175989,1.07117
0.157156578,1.07422
0.157137174,1.06964
0.157117778,1.07269
0.157098388,1.07086
0.157079006,1.07056
0.157059631,1.0733
0.157040263,1.06964
0.157020902,1.073
0.157001548,1.07117
0.156982202,1.06995
0.156962863,1.0733
0.156943531,1.06873
0.156924205,1.073
0.156904888,1.07056
0.156885577,1.06934
0.156866273,1.073
0.156846977,1.06903
0.156827687,1.07239
0.156808405,1.07056
0.15678913,1.06934
0.156769862,1.073
0.156750601,1.06812
0.156731347,1.07178
0.1567121,1.07025
0.156692861,1.06934
0.156673628,1.07208
0.156654403,1.06812
0.156635184,1.07117
0.156615973,1.06995
0.156596768,1.06873
0.156577571,1.07147
0.156558381,1.06812
0.156539198,1.07147
0.156520022,1.06934
0.156500853,1.06873
0.156481691,1.07117
0.156462536,1.0672
0.156443388,1.07056
0.156424247,1.06995
0.156405113,1.06873
0.156385986,1.07117
0.156366867,1.0675
0.156347754,1.07056
0.156328648,1.06903
0.156309549,1.06812
0.156290457,1.07086
0.156271373,1.06689
0.156252295,1.07025
0.156233224,1.06873
0.15621416,1.06812
0.156195103,1.07025
0.156176053,1.06689
0.15615701,1.07025
0.156137974,1.06812
0.156118945,1.0675
0.156099923,1.07056
0.156080908,1.06628
0.1560619,1.06964
0.156042899,1.0672
0.156023905,1.06689
0.156004917,1.06995
0.155985937,1.06567
0.155966963,1.06964
0.155947997,1.0672
0.155929037,1.06689
0.155910084,1.06903
0.155891139,1.06598
0.1558722,1.06903
0.155853268,1.0672
0.155834343,1.06659
0.155815424,1.06995
0.155796513,1.06537
0.155777609,1.06903
0.155758711,1.06689
0.15573982,1.06567
0.155720936,1.06934
0.155702059,1.06445
0.155683189,1.06812
0.155664326,1.06659
0.15564547,1.06537
0.15562662,1.06873
0.155607778,1.06445
0.155588942,1.0675
0.155570113,1.06659
0.155551291,1.06537
0.155532475,1.06873
0.155513667,1.06445
0.155494865,1.0675
0.15547607,1.06628
0.155457282,1.06476
0.155438501,1.06842
0.155419726,1.06384
0.155400959,1.0675
0.155382198,1.06598
0.155363444,1.06445
0.155344697,1.06812
0.155325956,1.06323
0.155307222,1.0672
0.155288495,1.06567
0.155269775,1.06415
0.155251062,1.0675
0.155232355,1.06323
0.155213655,1.0672
0.155194962,1.06506
0.155176276,1.06415
0.155157596,1.06689
0.155138924,1.06354
0.155120257,1.06659
0.155101598,1.06476
0.155082945,1.06445
0.155064299,1.06689
0.15504566,1.06323
0.155027028,1.06628
0.155008402,1.06476
0.154989783,1.06415
0.154971171,1.0672
0.154952565,1.06262
0.154933966,1.06628
0.154915374,1.06415
0.154896788,1.06293
0.154878209,1.06628
0.154859637,1.06293
0.154841072,1.06567
0.154822513,1.06415
0.154803961,1.06323
0.154785415,1.06598
0.154766876,1.06262
0.154748344,1.06567
0.154729819,1.06415
0.1547113,1.06323
0.154692788,1.06598
0.154674282,1.06262
0.154655783,1.06537
0.154637291,1.06415
0.154618805,1.06323
0.154600326,1.06537
0.154581854,1.06171
0.154563388,1.06537
0.154544929,1.06354
0.154526476,1.06262
0.15450803,1.06567
0.154489591,1.06171
0.154471158,1.06476
0.154452732,1.06293
0.154434313,1.06232
0.1544159,1.06537
0.154397493,1.06079
0.154379094,1.06476
0.1543607,1.06293
0.154342314,1.06201
0.154323934,1.06506
0.15430556,1.0611
0.154287193,1.06445
0.154268833,1.06201
0.154250479,1.06171
0.154232132,1.06476
0.154213791,1.06079
0.154195457,1.06384
0.154177129,1.06232
0.154158808,1.06171
0.154140493,1.06445
0.154122185,1.05988
0.154103884,1.06323
0.154085588,1.06171
0.1540673,1.06171
0.154049018,1.06384
0.154030742,1.05957
0.154012473,1.06354
0.153994211,1.06232
