V1,I1,V2,I2,V3,I3
-0.354003906,-7.8125E-06,-0.354003906,-8.23975E-06,-0.354003906,-7.7179E-06
-0.356445313,-7.80334E-06,-0.356445313,-8.22144E-06,-0.356445313,-7.69653E-06
-0.358886719,-7.79724E-06,-0.358886719,-8.20618E-06,-0.358886719,-7.67212E-06
-0.361328125,-7.79114E-06,-0.361328125,-8.19092E-06,-0.361328125,-7.65076E-06
-0.363769531,-7.78809E-06,-0.363769531,-8.17261E-06,-0.363769531,-7.62634E-06
-0.366210938,-7.78503E-06,-0.366210938,-8.15735E-06,-0.366210938,-7.60498E-06
-0.368652344,-7.78198E-06,-0.368652344,-8.14209E-06,-0.368652344,-7.58362E-06
-0.37109375,-7.77588E-06,-0.37109375,-8.12988E-06,-0.37109375,-7.56226E-06
-0.373535156,-7.77588E-06,-0.373535156,-8.11462E-06,-0.373535156,-7.54089E-06
-0.375976563,-7.77588E-06,-0.375976563,-8.10242E-06,-0.375976563,-7.51953E-06
-0.378417969,-7.76978E-06,-0.378417969,-8.09021E-06,-0.378417969,-7.49512E-06
-0.380859375,-7.76978E-06,-0.380859375,-8.078E-06,-0.380859375,-7.47375E-06
-0.383300781,-7.76672E-06,-0.383300781,-8.0658E-06,-0.383300781,-7.45544E-06
-0.385742188,-7.76672E-06,-0.385742188,-8.05664E-06,-0.385742188,-7.43408E-06
-0.388183594,-7.76672E-06,-0.388183594,-8.04443E-06,-0.388183594,-7.41272E-06
-0.390625,-7.76978E-06,-0.390625,-8.03223E-06,-0.390625,-7.39136E-06
-0.393066406,-7.77283E-06,-0.393066406,-8.02307E-06,-0.393066406,-7.37305E-06
-0.395507813,-7.77893E-06,-0.395507813,-8.01086E-06,-0.395507813,-7.35168E-06
-0.397949219,-7.78503E-06,-0.397949219,-8.00171E-06,-0.397949219,-7.33337E-06
-0.400390625,-7.79114E-06,-0.400390625,-7.99255E-06,-0.400390625,-7.31812E-06
-0.402832031,-7.79724E-06,-0.402832031,-7.9834E-06,-0.402832031,-7.2998E-06
-0.405273438,-7.80334E-06,-0.405273438,-7.97729E-06,-0.405273438,-7.28455E-06
-0.407714844,-7.80945E-06,-0.407714844,-7.96814E-06,-0.407714844,-7.26624E-06
-0.41015625,-7.81555E-06,-0.41015625,-7.96509E-06,-0.41015625,-7.25098E-06
-0.412597656,-7.82471E-06,-0.412597656,-7.95898E-06,-0.412597656,-7.23877E-06
-0.415039063,-7.83386E-06,-0.415039063,-7.95288E-06,-0.415039063,-7.22351E-06
-0.417480469,-7.84302E-06,-0.417480469,-7.94983E-06,-0.417480469,-7.20825E-06
-0.419921875,-7.85217E-06,-0.419921875,-7.94373E-06,-0.419921875,-7.19604E-06
-0.422363281,-7.86438E-06,-0.422363281,-7.94067E-06,-0.422363281,-7.18384E-06
-0.424804688,-7.87659E-06,-0.424804688,-7.94067E-06,-0.424804688,-7.17163E-06
-0.427246094,-7.89185E-06,-0.427246094,-7.93762E-06,-0.427246094,-7.16248E-06
-0.4296875,-7.91016E-06,-0.4296875,-7.93457E-06,-0.4296875,-7.15332E-06
-0.432128906,-7.92847E-06,-0.432128906,-7.93457E-06,-0.432128906,-7.14417E-06
-0.434570313,-7.94983E-06,-0.434570313,-7.93457E-06,-0.434570313,-7.14111E-06
-0.437011719,-7.96814E-06,-0.437011719,-7.93457E-06,-0.437011719,-7.13501E-06
-0.439453125,-7.9895E-06,-0.439453125,-7.93762E-06,-0.439453125,-7.13196E-06
-0.441894531,-8.01086E-06,-0.441894531,-7.94067E-06,-0.441894531,-7.12891E-06
-0.444335938,-8.03223E-06,-0.444335938,-7.94373E-06,-0.444335938,-7.12891E-06
-0.446777344,-8.05664E-06,-0.446777344,-7.94983E-06,-0.446777344,-7.12891E-06
-0.44921875,-8.08105E-06,-0.44921875,-7.95593E-06,-0.44921875,-7.13196E-06
-0.451660156,-8.10852E-06,-0.451660156,-7.96204E-06,-0.451660156,-7.13501E-06
-0.454101563,-8.13599E-06,-0.454101563,-7.96814E-06,-0.454101563,-7.13806E-06
-0.456542969,-8.17261E-06,-0.456542969,-7.97729E-06,-0.456542969,-7.14722E-06
-0.458984375,-8.20923E-06,-0.458984375,-7.9834E-06,-0.458984375,-7.15637E-06
-0.461425781,-8.2489E-06,-0.461425781,-7.9895E-06,-0.461425781,-7.16858E-06
-0.463867188,-8.29468E-06,-0.463867188,-7.99866E-06,-0.463867188,-7.18384E-06
-0.466308594,-8.3374E-06,-0.466308594,-8.00781E-06,-0.466308594,-7.19604E-06
-0.46875,-8.38623E-06,-0.46875,-8.02307E-06,-0.46875,-7.2113E-06
-0.471191406,-8.43506E-06,-0.471191406,-8.03528E-06,-0.471191406,-7.22961E-06
-0.473632813,-8.48694E-06,-0.473632813,-8.05054E-06,-0.473632813,-7.24487E-06
-0.476074219,-8.54187E-06,-0.476074219,-8.0658E-06,-0.476074219,-7.25708E-06
-0.478515625,-8.5968E-06,-0.478515625,-8.08105E-06,-0.478515625,-7.27234E-06
-0.480957031,-8.65479E-06,-0.480957031,-8.09937E-06,-0.480957031,-7.2876E-06
-0.483398438,-8.71887E-06,-0.483398438,-8.11462E-06,-0.483398438,-7.29675E-06
-0.485839844,-8.78906E-06,-0.485839844,-8.13599E-06,-0.485839844,-7.30591E-06
-0.48828125,-8.85925E-06,-0.48828125,-8.15125E-06,-0.48828125,-7.31506E-06
-0.490722656,-8.9386E-06,-0.490722656,-8.17261E-06,-0.490722656,-7.31812E-06
-0.493164063,-9.01794E-06,-0.493164063,-8.19397E-06,-0.493164063,-7.32117E-06
-0.495605469,-9.10339E-06,-0.495605469,-8.21533E-06,-0.495605469,-7.32422E-06
-0.498046875,-9.198E-06,-0.498046875,-8.23669E-06,-0.498046875,-7.32422E-06
-0.500488281,-9.2926E-06,-0.500488281,-8.25806E-06,-0.500488281,-7.32117E-06
-0.498046875,-8.29773E-06,-0.498046875,-7.87659E-06,-0.498046875,-7.10449E-06
-0.495605469,-7.76367E-06,-0.495605469,-7.65381E-06,-0.495605469,-6.9519E-06
-0.493164063,-7.40662E-06,-0.493164063,-7.49817E-06,-0.493164063,-6.82983E-06
-0.490722656,-7.15027E-06,-0.490722656,-7.3761E-06,-0.490722656,-6.72302E-06
-0.48828125,-6.96411E-06,-0.48828125,-7.28149E-06,-0.48828125,-6.63147E-06
-0.485839844,-6.81458E-06,-0.485839844,-7.20215E-06,-0.485839844,-6.54602E-06
-0.483398438,-6.6925E-06,-0.483398438,-7.13806E-06,-0.483398438,-6.46973E-06
-0.480957031,-6.5979E-06,-0.480957031,-7.08008E-06,-0.480957031,-6.39648E-06
-0.478515625,-6.51855E-06,-0.478515625,-7.0282E-06,-0.478515625,-6.32629E-06
-0.476074219,-6.45752E-06,-0.476074219,-6.98242E-06,-0.476074219,-6.26221E-06
-0.473632813,-6.40259E-06,-0.473632813,-6.9397E-06,-0.473632813,-6.20117E-06
-0.471191406,-6.36292E-06,-0.471191406,-6.90613E-06,-0.471191406,-6.14319E-06
-0.46875,-6.32629E-06,-0.46875,-6.86951E-06,-0.46875,-6.08826E-06
-0.466308594,-6.29272E-06,-0.466308594,-6.83899E-06,-0.466308594,-6.03333E-06
-0.463867188,-6.26526E-06,-0.463867188,-6.80847E-06,-0.463867188,-5.9845E-06
-0.461425781,-6.24084E-06,-0.461425781,-6.78101E-06,-0.461425781,-5.93567E-06
-0.458984375,-6.21948E-06,-0.458984375,-6.75964E-06,-0.458984375,-5.88989E-06
-0.456542969,-6.19507E-06,-0.456542969,-6.73828E-06,-0.456542969,-5.84717E-06
-0.454101563,-6.17371E-06,-0.454101563,-6.71692E-06,-0.454101563,-5.80444E-06
-0.451660156,-6.1615E-06,-0.451660156,-6.69556E-06,-0.451660156,-5.76477E-06
-0.44921875,-6.14624E-06,-0.44921875,-6.67725E-06,-0.44921875,-5.72815E-06
-0.446777344,-6.13098E-06,-0.446777344,-6.65894E-06,-0.446777344,-5.69153E-06
-0.444335938,-6.12183E-06,-0.444335938,-6.64063E-06,-0.444335938,-5.65796E-06
-0.441894531,-6.11572E-06,-0.441894531,-6.62231E-06,-0.441894531,-5.62744E-06
-0.439453125,-6.10657E-06,-0.439453125,-6.604E-06,-0.439453125,-5.59998E-06
-0.437011719,-6.10352E-06,-0.437011719,-6.58875E-06,-0.437011719,-5.57556E-06
-0.434570313,-6.09741E-06,-0.434570313,-6.57043E-06,-0.434570313,-5.55115E-06
-0.432128906,-6.09131E-06,-0.432128906,-6.55518E-06,-0.432128906,-5.52979E-06
-0.4296875,-6.08215E-06,-0.4296875,-6.53687E-06,-0.4296875,-5.50842E-06
-0.427246094,-6.07605E-06,-0.427246094,-6.52161E-06,-0.427246094,-5.49011E-06
-0.424804688,-6.073E-06,-0.424804688,-6.5094E-06,-0.424804688,-5.4718E-06
-0.422363281,-6.06384E-06,-0.422363281,-6.49719E-06,-0.422363281,-5.45654E-06
-0.419921875,-6.05774E-06,-0.419921875,-6.48193E-06,-0.419921875,-5.44128E-06
-0.417480469,-6.04553E-06,-0.417480469,-6.46973E-06,-0.417480469,-5.42297E-06
-0.415039063,-6.04248E-06,-0.415039063,-6.45752E-06,-0.415039063,-5.40771E-06
-0.412597656,-6.03638E-06,-0.412597656,-6.44531E-06,-0.412597656,-5.39246E-06
-0.41015625,-6.03027E-06,-0.41015625,-6.43311E-06,-0.41015625,-5.38025E-06
-0.407714844,-6.02417E-06,-0.407714844,-6.4209E-06,-0.407714844,-5.36499E-06
-0.405273438,-6.02112E-06,-0.405273438,-6.40869E-06,-0.405273438,-5.35278E-06
-0.402832031,-6.01807E-06,-0.402832031,-6.39648E-06,-0.402832031,-5.34058E-06
-0.400390625,-6.00891E-06,-0.400390625,-6.38123E-06,-0.400390625,-5.32532E-06
-0.397949219,-6.00586E-06,-0.397949219,-6.36902E-06,-0.397949219,-5.31616E-06
-0.395507813,-6.00281E-06,-0.395507813,-6.35681E-06,-0.395507813,-5.3009E-06
-0.393066406,-5.99365E-06,-0.393066406,-6.3446E-06,-0.393066406,-5.29175E-06
-0.390625,-5.98755E-06,-0.390625,-6.3324E-06,-0.390625,-5.27954E-06
-0.388183594,-5.97839E-06,-0.388183594,-6.32324E-06,-0.388183594,-5.26733E-06
-0.385742188,-5.96924E-06,-0.385742188,-6.31104E-06,-0.385742188,-5.25513E-06
-0.383300781,-5.96313E-06,-0.383300781,-6.30188E-06,-0.383300781,-5.23987E-06
-0.380859375,-5.95398E-06,-0.380859375,-6.28967E-06,-0.380859375,-5.22766E-06
-0.378417969,-5.94788E-06,-0.378417969,-6.28052E-06,-0.378417969,-5.21545E-06
-0.375976563,-5.94482E-06,-0.375976563,-6.26831E-06,-0.375976563,-5.20325E-06
-0.373535156,-5.93872E-06,-0.373535156,-6.25916E-06,-0.373535156,-5.19104E-06
-0.37109375,-5.93567E-06,-0.37109375,-6.24695E-06,-0.37109375,-5.17883E-06
-0.368652344,-5.92957E-06,-0.368652344,-6.23779E-06,-0.368652344,-5.16663E-06
-0.366210938,-5.92346E-06,-0.366210938,-6.22559E-06,-0.366210938,-5.15442E-06
-0.363769531,-5.92041E-06,-0.363769531,-6.21338E-06,-0.363769531,-5.14221E-06
-0.361328125,-5.91431E-06,-0.361328125,-6.20117E-06,-0.361328125,-5.13306E-06
-0.358886719,-5.9082E-06,-0.358886719,-6.18896E-06,-0.358886719,-5.12085E-06
-0.356445313,-5.9021E-06,-0.356445313,-6.17981E-06,-0.356445313,-5.10864E-06
-0.354003906,-5.896E-06,-0.354003906,-6.1676E-06,-0.354003906,-5.09644E-06
-0.3515625,-5.88684E-06,-0.3515625,-6.15845E-06,-0.3515625,-5.08423E-06
-0.349121094,-5.88074E-06,-0.349121094,-6.14624E-06,-0.349121094,-5.07202E-06
-0.346679688,-5.87463E-06,-0.346679688,-6.13708E-06,-0.346679688,-5.05981E-06
-0.344238281,-5.86548E-06,-0.344238281,-6.12488E-06,-0.344238281,-5.04456E-06
-0.341796875,-5.86243E-06,-0.341796875,-6.11572E-06,-0.341796875,-5.03235E-06
-0.339355469,-5.85938E-06,-0.339355469,-6.10352E-06,-0.339355469,-5.02014E-06
-0.336914063,-5.85632E-06,-0.336914063,-6.09436E-06,-0.336914063,-5.00793E-06
-0.334472656,-5.85327E-06,-0.334472656,-6.08215E-06,-0.334472656,-4.99573E-06
-0.33203125,-5.84717E-06,-0.33203125,-6.06995E-06,-0.33203125,-4.98352E-06
-0.329589844,-5.84412E-06,-0.329589844,-6.06079E-06,-0.329589844,-4.97131E-06
-0.327148438,-5.84106E-06,-0.327148438,-6.04858E-06,-0.327148438,-4.95911E-06
-0.324707031,-5.83496E-06,-0.324707031,-6.03638E-06,-0.324707031,-4.9469E-06
-0.322265625,-5.82886E-06,-0.322265625,-6.02417E-06,-0.322265625,-4.93774E-06
-0.319824219,-5.82581E-06,-0.319824219,-6.01196E-06,-0.319824219,-4.92554E-06
-0.317382813,-5.8197E-06,-0.317382813,-6.00281E-06,-0.317382813,-4.91333E-06
-0.314941406,-5.81055E-06,-0.314941406,-5.9906E-06,-0.314941406,-4.90112E-06
-0.3125,-5.80444E-06,-0.3125,-5.98145E-06,-0.3125,-4.88892E-06
-0.310058594,-5.80139E-06,-0.310058594,-5.96924E-06,-0.310058594,-4.87457E-06
-0.307617188,-5.79529E-06,-0.307617188,-5.96008E-06,-0.307617188,-4.86053E-06
-0.305175781,-5.79529E-06,-0.305175781,-5.94788E-06,-0.305175781,-4.84833E-06
-0.302734375,-5.78918E-06,-0.302734375,-5.93872E-06,-0.302734375,-4.83551E-06
-0.300292969,-5.78613E-06,-0.300292969,-5.92651E-06,-0.300292969,-4.82269E-06
-0.297851563,-5.78308E-06,-0.297851563,-5.91736E-06,-0.297851563,-4.8111E-06
-0.295410156,-5.77698E-06,-0.295410156,-5.9021E-06,-0.295410156,-4.79797E-06
-0.29296875,-5.77087E-06,-0.29296875,-5.89294E-06,-0.29296875,-4.78638E-06
-0.290527344,-5.76782E-06,-0.290527344,-5.88074E-06,-0.290527344,-4.77417E-06
-0.288085938,-5.76172E-06,-0.288085938,-5.86853E-06,-0.288085938,-4.76166E-06
-0.285644531,-5.75562E-06,-0.285644531,-5.85632E-06,-0.285644531,-4.74915E-06
-0.283203125,-5.74951E-06,-0.283203125,-5.84717E-06,-0.283203125,-4.73663E-06
-0.280761719,-5.74341E-06,-0.280761719,-5.83496E-06,-0.280761719,-4.72321E-06
-0.278320313,-5.7373E-06,-0.278320313,-5.82581E-06,-0.278320313,-4.71039E-06
-0.275878906,-5.72815E-06,-0.275878906,-5.81665E-06,-0.275878906,-4.69635E-06
-0.2734375,-5.7251E-06,-0.2734375,-5.80444E-06,-0.2734375,-4.68201E-06
-0.270996094,-5.71899E-06,-0.270996094,-5.79529E-06,-0.270996094,-4.66888E-06
-0.268554688,-5.71289E-06,-0.268554688,-5.78613E-06,-0.268554688,-4.65607E-06
-0.266113281,-5.70679E-06,-0.266113281,-5.77393E-06,-0.266113281,-4.64264E-06
-0.263671875,-5.70374E-06,-0.263671875,-5.76172E-06,-0.263671875,-4.63013E-06
-0.261230469,-5.69763E-06,-0.261230469,-5.75256E-06,-0.261230469,-4.61731E-06
-0.258789063,-5.69153E-06,-0.258789063,-5.74036E-06,-0.258789063,-4.60388E-06
-0.256347656,-5.68542E-06,-0.256347656,-5.72815E-06,-0.256347656,-4.59076E-06
-0.25390625,-5.67932E-06,-0.25390625,-5.71899E-06,-0.25390625,-4.57855E-06
-0.251464844,-5.67017E-06,-0.251464844,-5.70679E-06,-0.251464844,-4.56512E-06
-0.249023438,-5.66101E-06,-0.249023438,-5.69763E-06,-0.249023438,-4.55109E-06
-0.246582031,-5.65491E-06,-0.246582031,-5.68848E-06,-0.246582031,-4.53766E-06
-0.244140625,-5.6488E-06,-0.244140625,-5.67627E-06,-0.244140625,-4.52332E-06
-0.241699219,-5.63965E-06,-0.241699219,-5.66711E-06,-0.241699219,-4.50836E-06
-0.239257813,-5.63354E-06,-0.239257813,-5.65796E-06,-0.239257813,-4.49432E-06
-0.236816406,-5.62744E-06,-0.236816406,-5.64575E-06,-0.236816406,-4.48029E-06
-0.234375,-5.61829E-06,-0.234375,-5.6366E-06,-0.234375,-4.46594E-06
-0.231933594,-5.61218E-06,-0.231933594,-5.62744E-06,-0.231933594,-4.4519E-06
-0.229492188,-5.60608E-06,-0.229492188,-5.61523E-06,-0.229492188,-4.43817E-06
-0.227050781,-5.59998E-06,-0.227050781,-5.60608E-06,-0.227050781,-4.42413E-06
-0.224609375,-5.59387E-06,-0.224609375,-5.59387E-06,-0.224609375,-4.4104E-06
-0.222167969,-5.58472E-06,-0.222167969,-5.58167E-06,-0.222167969,-4.39606E-06
-0.219726563,-5.57861E-06,-0.219726563,-5.57251E-06,-0.219726563,-4.38202E-06
-0.217285156,-5.56946E-06,-0.217285156,-5.56335E-06,-0.217285156,-4.36798E-06
-0.21484375,-5.5603E-06,-0.21484375,-5.55115E-06,-0.21484375,-4.35272E-06
-0.212402344,-5.5542E-06,-0.212402344,-5.54199E-06,-0.212402344,-4.33777E-06
-0.209960938,-5.54504E-06,-0.209960938,-5.53284E-06,-0.209960938,-4.32159E-06
-0.207519531,-5.53589E-06,-0.207519531,-5.52368E-06,-0.207519531,-4.30542E-06
-0.205078125,-5.52979E-06,-0.205078125,-5.51147E-06,-0.205078125,-4.29016E-06
-0.202636719,-5.52063E-06,-0.202636719,-5.50232E-06,-0.202636719,-4.27429E-06
-0.200195313,-5.51453E-06,-0.200195313,-5.49316E-06,-0.200195313,-4.25812E-06
-0.197753906,-5.50842E-06,-0.197753906,-5.48096E-06,-0.197753906,-4.24164E-06
-0.1953125,-5.49927E-06,-0.1953125,-5.4718E-06,-0.1953125,-4.22607E-06
-0.192871094,-5.49316E-06,-0.192871094,-5.46265E-06,-0.192871094,-4.20898E-06
-0.190429688,-5.48401E-06,-0.190429688,-5.45044E-06,-0.190429688,-4.19159E-06
-0.187988281,-5.47485E-06,-0.187988281,-5.43823E-06,-0.187988281,-4.17389E-06
-0.185546875,-5.46875E-06,-0.185546875,-5.42908E-06,-0.185546875,-4.15649E-06
-0.183105469,-5.45959E-06,-0.183105469,-5.41687E-06,-0.183105469,-4.13757E-06
-0.180664063,-5.45044E-06,-0.180664063,-5.40771E-06,-0.180664063,-4.11713E-06
-0.178222656,-5.44128E-06,-0.178222656,-5.39551E-06,-0.178222656,-4.09637E-06
-0.17578125,-5.43518E-06,-0.17578125,-5.38635E-06,-0.17578125,-4.07471E-06
-0.173339844,-5.42603E-06,-0.173339844,-5.37415E-06,-0.173339844,-4.05212E-06
-0.170898438,-5.41687E-06,-0.170898438,-5.36499E-06,-0.170898438,-4.0271E-06
-0.168457031,-5.41077E-06,-0.168457031,-5.35278E-06,-0.168457031,-4.00238E-06
-0.166015625,-5.40161E-06,-0.166015625,-5.34363E-06,-0.166015625,-3.97675E-06
-0.163574219,-5.39246E-06,-0.163574219,-5.33142E-06,-0.163574219,-3.94745E-06
-0.161132813,-5.38635E-06,-0.161132813,-5.31921E-06,-0.161132813,-3.91724E-06
-0.158691406,-5.3772E-06,-0.158691406,-5.30701E-06,-0.158691406,-3.8855E-06
-0.15625,-5.36804E-06,-0.15625,-5.2948E-06,-0.15625,-3.8501E-06
-0.153808594,-5.35889E-06,-0.153808594,-5.28259E-06,-0.153808594,-3.81165E-06
-0.151367188,-5.34973E-06,-0.151367188,-5.27039E-06,-0.151367188,-3.77045E-06
-0.148925781,-5.34058E-06,-0.148925781,-5.25818E-06,-0.148925781,-3.72375E-06
-0.146484375,-5.33142E-06,-0.146484375,-5.24597E-06,-0.146484375,-3.6731E-06
-0.144042969,-5.32227E-06,-0.144042969,-5.23071E-06,-0.144042969,-3.61725E-06
-0.141601563,-5.31311E-06,-0.141601563,-5.22156E-06,-0.141601563,-3.55499E-06
-0.139160156,-5.30396E-06,-0.139160156,-5.2063E-06,-0.139160156,-3.48633E-06
-0.13671875,-5.2948E-06,-0.13671875,-5.19409E-06,-0.13671875,-3.41064E-06
-0.134277344,-5.28564E-06,-0.134277344,-5.18188E-06,-0.134277344,-3.32703E-06
-0.131835938,-5.27649E-06,-0.131835938,-5.16663E-06,-0.131835938,-3.23425E-06
-0.129394531,-5.26733E-06,-0.129394531,-5.15442E-06,-0.129394531,-3.13293E-06
-0.126953125,-5.25818E-06,-0.126953125,-5.13916E-06,-0.126953125,-3.02307E-06
-0.124511719,-5.24902E-06,-0.124511719,-5.1239E-06,-0.124511719,-2.89978E-06
-0.122070313,-5.23987E-06,-0.122070313,-5.10864E-06,-0.122070313,-2.76672E-06
-0.119628906,-5.23071E-06,-0.119628906,-5.09338E-06,-0.119628906,-2.62207E-06
-0.1171875,-5.21851E-06,-0.1171875,-5.07507E-06,-0.1171875,-2.46429E-06
-0.114746094,-5.20935E-06,-0.114746094,-5.05676E-06,-0.114746094,-2.2937E-06
-0.112304688,-5.19714E-06,-0.112304688,-5.0415E-06,-0.112304688,-2.11365E-06
-0.109863281,-5.18799E-06,-0.109863281,-5.02319E-06,-0.109863281,-1.92322E-06
-0.107421875,-5.17578E-06,-0.107421875,-5.00488E-06,-0.107421875,-1.7218E-06
-0.104980469,-5.16663E-06,-0.104980469,-4.98657E-06,-0.104980469,-1.51215E-06
-0.102539063,-5.15442E-06,-0.102539063,-4.96826E-06,-0.102539063,-1.29608E-06
-0.100097656,-5.14526E-06,-0.100097656,-4.9469E-06,-0.100097656,-1.07391E-06
-0.09765625,-5.13611E-06,-0.09765625,-4.92798E-06,-0.09765625,-8.48694E-07
-0.095214844,-5.1239E-06,-0.095214844,-4.90631E-06,-0.095214844,-6.18286E-07
-0.092773438,-5.11475E-06,-0.092773438,-4.88342E-06,-0.092773438,-3.83301E-07
-0.090332031,-5.10254E-06,-0.090332031,-4.86023E-06,-0.090332031,-1.5155E-07
-0.087890625,-5.09033E-06,-0.087890625,-4.83429E-06,-0.087890625,7.87964E-08
-0.085449219,-5.07813E-06,-0.085449219,-4.80804E-06,-0.085449219,3.12622E-07
-0.083007813,-5.06592E-06,-0.083007813,-4.78119E-06,-0.083007813,5.43213E-07
-0.080566406,-5.05371E-06,-0.080566406,-4.7525E-06,-0.080566406,7.724E-07
-0.078125,-5.03845E-06,-0.078125,-4.7229E-06,-0.078125,9.9823E-07
-0.075683594,-5.02625E-06,-0.075683594,-4.69147E-06,-0.075683594,1.22192E-06
-0.073242188,-5.01099E-06,-0.073242188,-4.65942E-06,-0.073242188,1.4444E-06
-0.070800781,-4.99573E-06,-0.070800781,-4.62555E-06,-0.070800781,1.66138E-06
-0.068359375,-4.98352E-06,-0.068359375,-4.58984E-06,-0.068359375,0.000001875
-0.065917969,-4.96826E-06,-0.065917969,-4.55292E-06,-0.065917969,2.08771E-06
-0.063476563,-4.953E-06,-0.063476563,-4.51385E-06,-0.063476563,2.29828E-06
-0.061035156,-4.9408E-06,-0.061035156,-4.47144E-06,-0.061035156,2.50763E-06
-0.05859375,-4.92554E-06,-0.05859375,-4.4278E-06,-0.05859375,2.71423E-06
-0.056152344,-4.90662E-06,-0.056152344,-4.38141E-06,-0.056152344,2.92267E-06
-0.053710938,-4.88983E-06,-0.053710938,-4.33167E-06,-0.053710938,3.13049E-06
-0.051269531,-4.87122E-06,-0.051269531,-4.28009E-06,-0.051269531,3.33649E-06
-0.048828125,-4.85321E-06,-0.048828125,-4.22638E-06,-0.048828125,3.53973E-06
-0.046386719,-4.83154E-06,-0.046386719,-4.16931E-06,-0.046386719,3.74664E-06
-0.043945313,-4.81079E-06,-0.043945313,-4.11041E-06,-0.043945313,3.95294E-06
-0.041503906,-4.78943E-06,-0.041503906,-4.04755E-06,-0.041503906,4.15527E-06
-0.0390625,-4.76685E-06,-0.0390625,-3.98224E-06,-0.0390625,4.35822E-06
-0.036621094,-4.74365E-06,-0.036621094,-3.91418E-06,-0.036621094,4.55933E-06
-0.034179688,-4.72015E-06,-0.034179688,-3.84277E-06,-0.034179688,4.75677E-06
-0.031738281,-4.69421E-06,-0.031738281,-3.76953E-06,-0.031738281,4.953E-06
-0.029296875,-4.66797E-06,-0.029296875,-3.69293E-06,-0.029296875,5.14221E-06
-0.026855469,-4.6405E-06,-0.026855469,-3.61328E-06,-0.026855469,5.32837E-06
-0.024414063,-4.6109E-06,-0.024414063,-3.53027E-06,-0.024414063,5.50842E-06
-0.021972656,-4.58069E-06,-0.021972656,-3.44452E-06,-0.021972656,5.68542E-06
-0.01953125,-4.54803E-06,-0.01953125,-3.35602E-06,-0.01953125,5.85327E-06
-0.017089844,-4.51263E-06,-0.017089844,-3.26416E-06,-0.017089844,6.01807E-06
-0.014648438,-4.47662E-06,-0.014648438,-3.16864E-06,-0.014648438,6.17676E-06
-0.012207031,-4.43787E-06,-0.012207031,-3.07312E-06,-0.012207031,6.32629E-06
-0.009765625,-4.39728E-06,-0.009765625,-2.97455E-06,-0.009765625,6.46362E-06
-0.007324219,-4.35516E-06,-0.007324219,-2.87415E-06,-0.007324219,6.60095E-06
-0.004882813,-4.31E-06,-0.004882813,-2.7713E-06,-0.004882813,6.72607E-06
-0.002441406,-4.26392E-06,-0.002441406,-2.66724E-06,-0.002441406,6.84509E-06
0,-4.216E-06,0,-2.56226E-06,0,6.9519E-06
